Time (s),Current (A),Voltage(V)
0.4630265236,-2.9996092319,3.7850642204
1.463083744,-2.9996302128,3.7441754341
2.4631409645,-2.9996390343,3.7250854969
3.463198185,-2.9996581078,3.7108700275
4.4632554054,-2.999651432,3.6991608143
5.4633126259,-2.9996752739,3.6889848709
6.4633698463,-2.999707222,3.6798567772
7.4634270668,-2.9996776581,3.6715152264
8.4634842873,-2.9997160435,3.6637713909
9.4635415077,-2.9997055531,3.6565363407
10.4635987282,-2.9996926785,3.6497073174
11.4636559486,-2.9997150898,3.6432332993
12.4637131691,-2.999689579,3.6370594501
13.4637703896,-2.9997034073,3.6311154366
14.46382761,-2.9997103214,3.6254041195
15.4628844261,-2.9997110367,3.6199195385
16.4629416466,-2.9996976852,3.6145730019
17.462998867,-2.9996840954,3.6093916893
18.4630560875,-2.9997255802,3.6043682098
19.463113308,-2.9996948242,3.5994567871
20.4631705284,-2.9997291565,3.5946614742
21.4632277489,-2.9997291565,3.5899868011
22.4632849693,-2.9997191429,3.5853905678
23.4633421898,-2.9997296333,3.5808885098
24.4633994102,-2.9996995926,3.5764718056
25.4634566307,-2.999745369,3.572136879
26.4635138512,-2.9997181892,3.5678758621
27.4635710716,-2.9997057915,3.5636732578
28.4636282921,-2.9997222424,3.5595529079
29.4636855125,-2.9997208118,3.5554866791
30.463742733,-2.9997117519,3.5514891148
31.4637999535,-2.9997191429,3.5475423336
32.4628572464,-2.9997143745,3.5436594486
33.46291399,-2.9997260571,3.5398216248
34.4629712105,-2.9997103214,3.5360400677
35.4630284309,-2.9997150898,3.5323174
36.4630856514,-2.9997262955,3.5286560059
37.4631428719,-2.9997160435,3.5250277519
38.4632000923,-2.9997165203,3.5214619637
39.4632573128,-2.9997014999,3.5179202557
40.4633145332,-2.9997251034,3.5144402981
41.4633717537,-2.9997141361,3.5110123158
42.4634289742,-2.9997117519,3.5076346397
43.4634861946,-2.9997165203,3.5043065548
44.4635434151,-2.9996905327,3.5010054111
45.4636006355,-2.9997279644,3.4977657795
46.463657856,-2.9997036457,3.4945468903
47.4637150764,-2.9997155666,3.4913804531
48.4637722969,-2.9997179508,3.4882793427
49.4638295174,-2.9997098446,3.4852049351
50.4628863335,-2.9997181892,3.4822032452
51.4629440308,-2.9997115135,3.4791841507
52.4630007744,-2.9997265339,3.4762253761
53.4630579948,-2.9997084141,3.4733119011
54.4631152153,-2.9997165203,3.470433712
55.4631724358,-2.9997372627,3.4676072598
56.4632291794,-2.9997112751,3.4647996426
57.4632868767,-2.9997060299,3.4620172977
58.4633436203,-2.9997267723,3.4592986107
59.4634013176,-2.9997143745,3.4566216469
60.4634580612,-2.9997081757,3.453949213
61.4635157585,-2.9997234344,3.4513225555
62.4635725021,-2.9997239113,3.4487211704
63.4636301994,-2.9997332096,3.4461545944
64.4636869431,-2.9997158051,3.4436466694
65.4637446404,-2.9997029305,3.4411449432
66.463801384,-2.9997401237,3.4386844635
67.4628591537,-2.9997086525,3.4362421036
68.4629158974,-2.9997181892,3.4338428974
69.4629735947,-2.9997136593,3.4314649105
70.4630303383,-2.9997124672,3.4291031361
71.4630880356,-2.9997136593,3.4267623425
72.4631447792,-2.9997253418,3.4244737625
73.4632019997,-2.9997115135,3.4222023487
74.4632592201,-2.9997460842,3.4199717045
75.4633164406,-2.9997406006,3.4177396297
76.4633731842,-2.9997487068,3.4155566692
77.4634308815,-2.9997384548,3.4134063721
78.4634876251,-2.9997432232,3.4112641811
79.4635453224,-2.9997475147,3.4091603756
80.463602066,-2.9997346401,3.407050848
81.4636597633,-2.9997389317,3.4049825668
82.463716507,-2.9997293949,3.4029521942
83.4637742043,-2.9997410774,3.4009566307
84.4638309479,-2.9997308254,3.398942709
85.4628882408,-2.9997382164,3.3969874382
86.4629454613,-2.9997138977,3.3950154781
87.4630026817,-2.9997396469,3.3930797577
88.4630599022,-2.9997406006,3.3911669254
89.4631171227,-2.9997267723,3.3892896175
90.4631743431,-2.9997479916,3.3873960972
91.4632315636,-2.9997322559,3.385556221
92.463288784,-2.9997382164,3.3837172985
93.4633460045,-2.9997563362,3.3819129467
94.4634032249,-2.9997439384,3.3801090717
95.4634604454,-2.9997508526,3.3783638477
96.463517189,-2.9997501373,3.376614809
97.4635744095,-2.9997427464,3.3748598099
98.4636316299,-2.9997358322,3.3731536865
99.4636888504,-2.9997456074,3.3714351654
100.4637460709,-2.9997525215,3.3697624207
101.4638032913,-2.9997437,3.36810112
102.4628605843,-2.9997520447,3.3664250374
103.4629178047,-2.9997360706,3.3648133278
104.4629750252,-2.999768734,3.3632049561
105.4630322456,-2.9997472763,3.3615674973
106.4630894661,-2.9997377396,3.3599903584
107.4631466866,-2.9997606277,3.3584337234
108.463203907,-2.9997491837,3.3568739891
109.4632611275,-2.9997487068,3.3553290367
110.4633183479,-2.999733448,3.3537929058
111.4633755684,-2.9997491837,3.3522641659
112.4634327888,-2.9997618198,3.3507738113
113.4634900093,-2.9997520447,3.3492927551
114.4635472298,-2.9997546673,3.3478248119
115.4636039734,-2.9997563362,3.346378088
116.4636611938,-2.9997615814,3.3449265957
117.4637184143,-2.9997749329,3.3434855938
118.4637756348,-2.999765873,3.3420786858
119.4638328552,-2.9997451305,3.3406772614
120.4628901482,-2.9997475147,3.3392913342
121.4629473686,-2.9997546673,3.3378989697
122.4630045891,-2.9997701645,3.3365526199
123.4630618095,-2.9997661114,3.3351893425
124.46311903,-2.999771595,3.3338396549
125.4631762505,-2.9997742176,3.3325004578
126.4632334709,-2.9997665882,3.3312015533
127.4632906914,-2.9997625351,3.329903841
128.4633479118,-2.9997630119,3.3286015987
129.4634051323,-2.9997606277,3.3273105621
130.4634623528,-2.9997639656,3.3260343075
131.4635195732,-2.9997739792,3.3247642517
132.4635767937,-2.9997675419,3.3235192299
133.4636340141,-2.9997603893,3.3222706318
134.4636912346,-2.9997467995,3.321051836
135.4637479782,-2.9997620583,3.3198270798
136.4638051987,-2.9997603893,3.3186247349
137.4628624916,-2.999758482,3.3174276352
138.4629197121,-2.9997677803,3.316229105
139.4629769325,-2.9997563362,3.3150391579
140.463034153,-2.9997746944,3.3138794899
141.4630913734,-2.9997615814,3.3127169609
142.4631485939,-2.9997625351,3.3115622997
143.4632058144,-2.9997456074,3.3104348183
144.4632630348,-2.9997742176,3.3092885017
145.4633202553,-2.9997475147,3.3081715107
146.4633774757,-2.9997570515,3.3070588112
147.4634346962,-2.9997742176,3.3059549332
148.4634919167,-2.9997739792,3.3048598766
149.4635491371,-2.9997537136,3.3037769794
150.4636063576,-2.999755621,3.3027000427
151.463663578,-2.9997591972,3.3016316891
152.4637207985,-2.999774456,3.300579071
153.463778019,-2.9997615814,3.2995212078
154.4638352394,-2.9997467995,3.2984859943
155.4628920555,-2.9997553825,3.2974419594
156.462949276,-2.9997515678,3.2964122295
157.4630064964,-2.9997639656,3.2953939438
158.4630637169,-2.9997651577,3.2943947315
159.4631209373,-2.9997525215,3.2933802605
160.4631781578,-2.9997432232,3.2923841476
161.4632353783,-2.9997632504,3.291390419
162.4632925987,-2.9997513294,3.2904102802
163.4633498192,-2.9997310638,3.2894303799
164.4634070396,-2.9997396469,3.2884697914
165.4634642601,-2.9997582436,3.2874999046
166.4635214806,-2.9997673035,3.2865591049
167.463578701,-2.9997551441,3.285605669
168.4636359215,-2.9997467995,3.2846648693
169.4636931419,-2.9997501373,3.2837302685
170.4637503624,-2.9997451305,3.2828085423
171.4638075829,-2.9997675419,3.2818951607
172.462864399,-2.99974823,3.2809896469
173.4629216194,-2.9997336864,3.2800781727
174.4629788399,-2.9997766018,3.2791905403
175.4630355835,-2.9997661114,3.2783102989
176.4630932808,-2.9997706413,3.2774147987
177.4631500244,-2.9997317791,3.2765491009
178.4632077217,-2.9997487068,3.2756524086
179.4632644653,-2.9997549057,3.2748131752
180.4633221626,-2.9997475147,3.273961544
181.4633789063,-2.9997360706,3.2730958462
182.4634366035,-2.999758482,3.2722301483
183.4634933472,-2.9997673035,3.27140522
184.4635510445,-2.9997677803,3.2705771923
185.4636077881,-2.9997475147,3.2697381973
186.4636654854,-2.9997591972,3.2689199448
187.463722229,-2.9997680187,3.2680978775
188.4637799263,-2.9997520447,3.2672805786
189.4638366699,-2.9997458458,3.2664744854
190.4628944397,-2.9997618198,3.2656760216
191.4629511833,-2.999767065,3.2648739815
192.4630084038,-2.9997282028,3.2640604973
193.4630656242,-2.9997553825,3.2632730007
194.4631228447,-2.9997603893,3.2624821663
195.4631795883,-2.9997546673,3.2617230415
196.4632372856,-2.9997413158,3.2609484196
197.4632940292,-2.9997494221,3.2601690292
198.4633517265,-2.9997527599,3.2594077587
199.4634084702,-2.9997437,3.2586257458
200.4634661674,-2.9997310638,3.257891655
201.4635229111,-2.9997525215,3.2571380138
202.4635806084,-2.9997603893,3.2563877106
203.463637352,-2.9997560978,3.2556266785
204.4636950493,-2.9997663498,3.2548942566
205.4637517929,-2.9997565746,3.2541759014
206.4638094902,-2.999771595,3.2534189224
207.4628663063,-2.9997437,3.252696991
208.4629235268,-2.999745369,3.2519638538
209.4629807472,-2.9997742176,3.251265049
210.4630379677,-2.9997439384,3.2505536079
211.4630951881,-2.9997508526,3.2498431206
212.4631524086,-2.9997680187,3.2491357327
213.4632096291,-2.999768734,3.2484326363
214.4632663727,-2.9997498989,3.2477321625
215.4633235931,-2.9997506142,3.2470192909
216.4633808136,-2.9997529984,3.2463314533
217.4634380341,-2.9997701645,3.2456347942
218.4634952545,-2.9997565746,3.2449615002
219.463552475,-2.9997467995,3.2442758083
220.4636096954,-2.9997677803,3.2435777187
221.4636669159,-2.999745369,3.242921114
222.4637241364,-2.9997806549,3.242235899
223.4637813568,-2.9997437,3.2415735722
224.4638385773,-2.9997475147,3.2409031391
225.4628958702,-2.9997787476,3.240226984
226.4629530907,-2.9997589588,3.2395792007
227.4630103111,-2.9997596741,3.2389051914
228.4630675316,-2.9997665882,3.2382264137
229.463124752,-2.9997699261,3.2375810146
230.4631819725,-2.9997801781,3.2369167805
231.463239193,-2.9997634888,3.236276865
232.4632964134,-2.9997546673,3.2356219292
233.4633536339,-2.9997527599,3.2349750996
234.4634103775,-2.9997577667,3.2343397141
235.463467598,-2.9997656345,3.2336912155
236.4635248184,-2.9997494221,3.2330493927
237.4635820389,-2.9997813702,3.2323954105
238.4636392593,-2.9997661114,3.2317707539
239.4636964798,-2.9997684956,3.2311604023
240.4637537003,-2.9997630119,3.2305128574
241.4638109207,-2.9997529984,3.2298817635
242.4628682137,-2.9997673035,3.2292540073
243.4629254341,-2.9997766018,3.2286338806
244.4629826546,-2.9997594357,3.2280182838
245.463039875,-2.9997560978,3.2274038792
246.4630970955,-2.9997525215,3.2268064022
247.4631543159,-2.9997694492,3.2261712551
248.4632115364,-2.9997711182,3.22555089
249.4632687569,-2.9997606277,3.2249286175
250.4633259773,-2.9997704029,3.2243280411
251.4633831978,-2.9997608662,3.223716259
252.4634404182,-2.9997437,3.2231316566
253.4634976387,-2.9997806549,3.2225039005
254.4635543823,-2.9997432232,3.2219073772
255.4636116028,-2.9997363091,3.221282959
256.4636688232,-2.9997746944,3.2206866741
257.4637260437,-2.9997551441,3.2200911045
258.4637832642,-2.9997675419,3.2194914818
259.4638404846,-2.9997787476,3.2188835144
260.4628977776,-2.999758482,3.2182810307
261.462954998,-2.9998033047,3.2176809311
262.4630122185,-2.9997460842,3.2171061039
263.4630694389,-2.9997823238,3.2164912224
264.4631266594,-2.9997625351,3.2159187794
265.4631838799,-2.9997527599,3.215331316
266.4632411003,-2.9997730255,3.214717865
267.4632983208,-2.9997582436,3.2141211033
268.4633555412,-2.9997754097,3.2135357857
269.4634127617,-2.9997291565,3.2129607201
270.4634699821,-2.9997644424,3.2123761177
271.4635272026,-2.9997794628,3.2117807865
272.4635844231,-2.99974823,3.2111978531
273.4636416435,-2.9997618198,3.2106308937
274.4636983871,-2.9997465611,3.2100353241
