Time (s),Current (A),Voltage(V)
0.426024437,-2.9995706081,3.7800624371
1.4260816574,-2.9995868206,3.7385172844
2.426138401,-2.9995882511,3.7188453674
3.4261956215,-2.9996242523,3.7042367458
4.4262528419,-2.9996297359,3.692224741
5.4263100624,-2.9996812344,3.6817696095
6.4263672829,-2.9996745586,3.6724438667
7.4264245033,-2.9996533394,3.6639406681
8.4264817238,-2.9996595383,3.6560566425
9.4265389442,-2.9996945858,3.6486771107
10.4265961647,-2.9996774197,3.6417310238
11.4266533852,-2.9996781349,3.6351335049
12.4267106056,-2.9996900558,3.6288409233
13.4267678261,-2.9997062683,3.6227955818
14.4268250465,-2.9996964931,3.6169772148
15.426882267,-2.9996950626,3.6113812923
16.4259395599,-2.999682188,3.6059131622
17.4259967804,-2.9996881485,3.6006236076
18.4260540009,-2.9997127056,3.5954489708
19.4261112213,-2.9996960163,3.5904457569
20.4261684418,-2.9996907711,3.585534811
21.4262256622,-2.9996950626,3.5807301998
22.4262824059,-2.9996988773,3.5760452747
23.4263396263,-2.9997019768,3.5714254379
24.4263968468,-2.9996960163,3.5668849945
25.4264540672,-2.9997150898,3.5624420643
26.4265112877,-2.9997069836,3.5580666065
27.4265685081,-2.9996807575,3.5537507534
28.4266257286,-2.9997003078,3.5494961739
29.4266829491,-2.9997048378,3.5453095436
30.4267401695,-2.9996912479,3.5412003994
31.42679739,-2.9997136593,3.537127018
32.4268546104,-2.9997227192,3.5331118107
33.4259114265,-2.9997179508,3.529156208
34.4259691238,-2.9997019768,3.5252702236
35.4260258675,-2.9997019768,3.5214323997
36.4260835648,-2.9996893406,3.5176227093
37.4261403084,-2.9996926785,3.5138883591
38.4261980057,-2.9996836185,3.5102088451
39.4262547493,-2.9997074604,3.5065472126
40.4263124466,-2.9997096062,3.5029494762
41.4263691902,-2.9996972084,3.499399662
42.4264264107,-2.9996995926,3.4958965778
43.4264836311,-2.9997208118,3.4924304485
44.4265408516,-2.9997167587,3.4890453815
45.4265975952,-2.9996807575,3.4856746197
46.4266552925,-2.9996583462,3.4823505878
47.4267120361,-2.9996850491,3.4790725708
48.4267697334,-2.9996612072,3.4758224487
49.4268264771,-2.9997198582,3.4726378918
50.4268841743,-2.9996962547,3.4694895744
51.4259409904,-2.9996957779,3.4663929939
52.4259986877,-2.9996912479,3.4632973671
53.4260554314,-2.9997177124,3.4602775574
54.4261131287,-2.9996564388,3.4572834969
55.4261698723,-2.9996919632,3.454308033
56.4262275696,-2.9997141361,3.4513866901
57.4262843132,-2.9996991158,3.4485206604
58.4263420105,-2.9996948242,3.4456694126
59.4263987541,-2.9996976852,3.4428679943
60.4264564514,-2.9996960163,3.4400889874
61.426513195,-2.9997262955,3.4373366833
62.4265704155,-2.9997048378,3.4346470833
63.426627636,-2.9997096062,3.4319486618
64.4266848564,-2.999714613,3.4293329716
65.4267416,-2.9997262955,3.4267077446
66.4267992973,-2.9997239113,3.4241533279
67.426856041,-2.999702692,3.4216215611
68.4259133339,-2.9996883869,3.4190917015
69.4259705544,-2.9997200966,3.4166257381
70.4260277748,-2.9997105598,3.4141657352
71.4260849953,-2.9997200966,3.4117577076
72.4261422157,-2.9997150898,3.4093565941
73.4261994362,-2.9997003078,3.4070136547
74.4262566566,-2.9997122288,3.4046673775
75.4263138771,-2.9997088909,3.402351141
76.4263710976,-2.9997324944,3.40006423
77.426428318,-2.9997048378,3.3978178501
78.4264855385,-2.9997160435,3.3955826759
79.4265427589,-2.9997012615,3.3933727741
80.4265999794,-2.9997098446,3.3911931515
81.4266571999,-2.9997136593,3.3890471458
82.4267144203,-2.9996974468,3.3869330883
83.4267716408,-2.9997062683,3.3848383427
84.4268288612,-2.9997086525,3.3827459812
85.4268856049,-2.9997045994,3.3806815147
86.4259428978,-2.999689579,3.3786420822
87.4260001183,-2.9997153282,3.3766281605
88.4260573387,-2.999704361,3.3746404648
89.4261145592,-2.9997127056,3.3726766109
90.4261717796,-2.9997081757,3.3707342148
91.4262290001,-2.999704361,3.368802309
92.4262862206,-2.9997041225,3.3669133186
93.426343441,-2.9997141361,3.3650164604
94.4264006615,-2.999704361,3.3631391525
95.4264578819,-2.9997067451,3.3612985611
96.4265151024,-2.9997117519,3.3594799042
97.4265723228,-2.9997076988,3.3576691151
98.4266295433,-2.9997029305,3.3558928967
99.4266867638,-2.9997112751,3.3541202545
100.4267439842,-2.9997091293,3.3523554802
101.4268012047,-2.9996974468,3.3506197929
102.4268584251,-2.9997186661,3.3489265442
103.4259152412,-2.9997084141,3.347227335
104.4259724617,-2.9996991158,3.3455228806
105.4260296822,-2.9997158051,3.3438575268
106.4260869026,-2.9997096062,3.342220068
107.4261441231,-2.9997332096,3.3405897617
108.4262013435,-2.9997246265,3.338960886
109.426258564,-2.9997096062,3.33735919
110.4263157845,-2.9997017384,3.3357636929
111.4263730049,-2.9997200966,3.3341913223
112.4264302254,-2.9997346401,3.3326413631
113.4264874458,-2.9997341633,3.3311226368
114.4265446663,-2.9997200966,3.3295910358
115.4266018867,-2.9997236729,3.3280732632
116.4266591072,-2.9997193813,3.3265550137
117.4267163277,-2.9997329712,3.3250946999
118.4267735481,-2.9997427464,3.3236262798
119.4268307686,-2.9997227192,3.3221597672
120.426887989,-2.9997062683,3.320725441
121.4259448051,-2.9997372627,3.31929636
122.4260020256,-2.9997029305,3.3178730011
123.4260592461,-2.9997365475,3.316464901
124.4261164665,-2.9997127056,3.3150882721
125.426173687,-2.999694109,3.3137142658
126.4262309074,-2.9997084141,3.3123435974
127.4262881279,-2.9997127056,3.31098032
128.4263453484,-2.9997251034,3.3096387386
129.4264025688,-2.9997332096,3.3083238602
130.4264597893,-2.9997165203,3.3070044518
131.4265170097,-2.9996995926,3.3056910038
132.4265742302,-2.9997069836,3.3043847084
133.4266314507,-2.9997160435,3.3031144142
134.4266886711,-2.9997253418,3.3018593788
135.4267458916,-2.999712944,3.3005874157
136.426803112,-2.9997315407,3.2993352413
137.4268603325,-2.9997222424,3.2980897427
138.4259176254,-2.9997200966,3.2968802452
139.4259748459,-2.9997227192,3.2956507206
140.4260320663,-2.9997181892,3.2944364548
141.42608881,-2.9997296333,3.2932310104
142.4261460304,-2.9997234344,3.2920672894
143.4262032509,-2.9997346401,3.2908866405
144.4262604713,-2.9997398853,3.2897236347
145.4263176918,-2.9997293949,3.2885670662
146.4263749123,-2.9997210503,3.2874224186
147.4264321327,-2.9997184277,3.2862746716
148.4264893532,-2.9997172356,3.2851514816
149.4265465736,-2.9997348785,3.2840175629
150.4266037941,-2.9997472763,3.2828919888
151.4266610146,-2.9997317791,3.2817835808
152.426718235,-2.999735117,3.2806928158
153.4267754555,-2.9997472763,3.279613018
154.4268326759,-2.9997487068,3.2785387039
155.4268898964,-2.9997398853,3.2774879932
156.4259467125,-2.9997167587,3.276419878
157.4260044098,-2.9997265339,3.27536273
158.4260611534,-2.9997363091,3.274324894
159.4261188507,-2.9997293949,3.2732796669
160.4261755943,-2.9997403622,3.2722644806
161.4262328148,-2.9997322559,3.2712461948
162.4262900352,-2.9997406006,3.2701985836
163.4263472557,-2.9997484684,3.2692182064
164.4264039993,-2.9997370243,3.2682235241
165.4264616966,-2.9997396469,3.2672228813
166.4265184402,-2.9997527599,3.2662332058
167.4265761375,-2.9997520447,3.265250206
168.4266328812,-2.9997498989,3.2643139362
169.4266905785,-2.9997320175,3.2633574009
170.4267473221,-2.9997282028,3.262390852
171.4268050194,-2.9997262955,3.261421442
172.426861763,-2.999714613,3.2605061531
173.4259195328,-2.9997415543,3.2595677376
174.4259762764,-2.999727726,3.2586357594
175.4260339737,-2.9997375011,3.2577209473
176.4260907173,-2.9997150898,3.2568182945
177.4261484146,-2.9997262955,3.2558941841
178.4262051582,-2.999755621,3.2549965382
179.4262628555,-2.999733448,3.2541089058
180.4263195992,-2.9997322559,3.253205061
181.4263768196,-2.9997467995,3.2523429394
182.4264340401,-2.9997286797,3.2514781952
183.4264912605,-2.9997262955,3.2506153584
184.4265480042,-2.9997382164,3.2497632504
185.4266057014,-2.9997513294,3.2489044666
186.4266624451,-2.9997520447,3.2480547428
187.4267201424,-2.9997425079,3.2471885681
188.426776886,-2.9997508526,3.2463600636
189.4268345833,-2.9997522831,3.2455387115
190.4268913269,-2.9997396469,3.2446932793
191.4259486198,-2.9997403622,3.2438385487
192.4260058403,-2.9997458458,3.243023634
193.4260630608,-2.999753952,3.2422101498
194.4261202812,-2.9997427464,3.2414021492
195.4261775017,-2.9997415543,3.240601778
196.4262347221,-2.999758482,3.2398002148
197.4262919426,-2.9997396469,3.2389917374
198.4263491631,-2.9997391701,3.2382061481
199.4264063835,-2.9997439384,3.2374193668
200.426463604,-2.9997527599,3.2366526127
201.4265208244,-2.999745369,3.2358722687
202.4265780449,-2.9997496605,3.2351131439
203.4266352654,-2.9997324944,3.2343304157
204.426692009,-2.9997270107,3.2335708141
205.4267492294,-2.9997491837,3.2328062057
206.4268064499,-2.9997458458,3.2320408821
207.4268636703,-2.9997603893,3.2313029766
208.4259209633,-2.9997675419,3.230561018
209.4259781837,-2.9997386932,3.2298164368
210.4260354042,-2.9997603893,3.2290768623
211.4260926247,-2.9997375011,3.2283263206
