Time (s),Current (A),Voltage(V)
0.4430251122,-2.9996798038,3.8214087486
1.4430823326,-2.999704361,3.7895419598
2.4431395531,-2.9997193813,3.7740504742
3.4431967735,-2.9997637272,3.7624847889
4.443253994,-2.999765873,3.7528321743
5.4433112144,-2.9997990131,3.7443966866
6.4433684349,-2.9998009205,3.7368149757
7.4434256554,-2.9997825623,3.7298018932
8.4434828758,-2.9998111725,3.7233002186
9.4435400963,-2.9998056889,3.7171580791
10.4425973892,-2.9998142719,3.7113711834
11.4426546097,-2.9997990131,3.7058806419
12.4427118301,-2.9998221397,3.7006132603
13.4427690506,-2.9998006821,3.6955904961
14.4428262711,-2.9997990131,3.690782547
15.4428834915,-2.99979949,3.6861317158
16.442940712,-2.9998180866,3.6816475391
17.4429979324,-2.9998266697,3.6773297787
18.4430546761,-2.9998221397,3.6731364727
19.4431118965,-2.9997930527,3.6690866947
20.443169117,-2.9998192787,3.6651234627
21.4432263374,-2.9998083115,3.6612787247
22.4432835579,-2.9997937679,3.6575145721
23.4433407784,-2.9998111725,3.653865099
24.4433979988,-2.9998145103,3.6502919197
25.4434552193,-2.9998118877,3.6467716694
26.4435124397,-2.9998219013,3.6433608532
27.4435696602,-2.99979949,3.6399786472
28.4426264763,-2.9998056889,3.6366755962
29.4426841736,-2.9998083115,3.6334276199
30.4427409172,-2.9998159409,3.6302514076
31.4427986145,-2.999809742,3.6271181107
32.4428553581,-2.9998197556,3.6240501404
33.4429130554,-2.9998109341,3.6210000515
34.442969799,-2.9998109341,3.6180443764
35.4430274963,-2.9998269081,3.615098238
36.44308424,-2.9998166561,3.6121997833
37.4431414604,-2.9998230934,3.6093502045
38.4431986809,-2.9998214245,3.6065392494
39.4432559013,-2.9998247623,3.6037938595
40.4433131218,-2.9998309612,3.6010866165
41.4433703423,-2.9998190403,3.5983967781
42.4434270859,-2.9998307228,3.5957643986
43.4434847832,-2.9998173714,3.5932028294
44.4435415268,-2.9998061657,3.590647459
45.4425992966,-2.9998254776,3.58812356
46.4426560402,-2.9998145103,3.5856654644
47.4427137375,-2.999808073,3.5832295418
48.4427704811,-2.9998114109,3.5808544159
49.4428281784,-2.9998252392,3.5784709454
50.442884922,-2.9998211861,3.5761706829
51.4429426193,-2.999815464,3.5738875866
52.4429993629,-2.9998102188,3.5716381073
53.4430570602,-2.9998350143,3.569426775
54.4431138039,-2.9998264313,3.5672550201
55.4431715012,-2.9998185635,3.5651195049
56.4432282448,-2.9998090267,3.5630090237
57.4432854652,-2.9998006821,3.5609397888
58.4433426857,-2.9998245239,3.5588839054
59.4433999062,-2.999812603,3.556889534
60.4434571266,-2.9998192787,3.5549120903
61.4435143471,-2.9998178482,3.5529677868
62.4435710907,-2.9998269081,3.5510377884
63.4426283836,-2.9998347759,3.5491447449
64.4426856041,-2.999815464,3.5472729206
65.4427428246,-2.9998254776,3.5454404354
66.442800045,-2.9998111725,3.5436301231
67.4428572655,-2.9998219013,3.5418446064
68.4429144859,-2.9998276234,3.5400948524
69.4429717064,-2.9997973442,3.5383338928
70.4430289268,-2.999812603,3.5366406441
71.4430861473,-2.9998219013,3.5349395275
72.4431433678,-2.9998230934,3.5332593918
73.4432005882,-2.9998054504,3.5316221714
74.4432578087,-2.9997861385,3.5299768448
75.4433150291,-2.9998075962,3.5283689499
76.4433722496,-2.9997959137,3.5267801285
77.4434294701,-2.999815464,3.525185585
78.4434866905,-2.9998209476,3.5236477852
79.443543911,-2.9998013973,3.5221056938
80.4426007271,-2.9998149872,3.520583868
81.4426579475,-2.9998030663,3.5190799236
82.442715168,-2.9998075962,3.5175879002
83.4427723885,-2.9998264313,3.5161178112
84.4428296089,-2.9997973442,3.5146708488
85.4428868294,-2.9998185635,3.5132269859
86.4429440498,-2.9997937679,3.5118024349
87.4430012703,-2.9998140335,3.5104093552
88.4430584908,-2.9997959137,3.508998394
89.4431157112,-2.9998111725,3.5076146126
90.4431729317,-2.9998083115,3.506234169
91.4432301521,-2.9998364449,3.5048720837
92.4432873726,-2.9998042583,3.503508091
93.443344593,-2.9998159409,3.5021665096
94.4434018135,-2.9998252392,3.5008423328
95.443459034,-2.9998028278,3.4995267391
96.4435162544,-2.9998252392,3.4982221127
97.4435734749,-2.9998185635,3.4969313145
98.442630291,-2.9998204708,3.4956450462
99.4426875114,-2.999818325,3.494361639
100.4427447319,-2.9998178482,3.4931275845
101.4428019524,-2.9998142719,3.4918544292
102.4428591728,-2.9998273849,3.4906132221
103.4429163933,-2.9998145103,3.489397049
104.4429736137,-2.9998190403,3.4881615639
105.4430308342,-2.9998345375,3.4869363308
106.4430880547,-2.9998166561,3.4857461452
107.4431452751,-2.9998264313,3.4845247269
108.4432024956,-2.9998290539,3.483366251
109.443259716,-2.999819994,3.4821591377
110.4433169365,-2.9998495579,3.4810009003
111.443374157,-2.9998416901,3.4798181057
112.4434313774,-2.9998342991,3.478659153
113.4434885979,-2.9998493195,3.4775037766
114.4435458183,-2.9998402596,3.4763698578
115.4426031113,-2.9998416901,3.4752318859
116.4426603317,-2.9998505116,3.474108696
117.4427170753,-2.9998269081,3.4729959965
118.4427742958,-2.999840498,3.4718782902
119.4428315163,-2.9998424053,3.470757246
120.4428887367,-2.9998414516,3.4696571827
121.4429459572,-2.9998323917,3.4685561657
122.4430031776,-2.9998457432,3.4674954414
123.4430603981,-2.9998383522,3.4664034843
124.4431176186,-2.9998233318,3.4653410912
125.443174839,-2.9998259544,3.4642701149
126.4432320595,-2.9998362064,3.4632072449
127.4432892799,-2.9998335838,3.4621424675
128.4433465004,-2.9998469353,3.4610974789
129.4434037209,-2.9998362064,3.4600422382
130.4434609413,-2.9998378754,3.458991766
131.4435181618,-2.9998292923,3.4579789639
132.4435753822,-2.9998347759,3.4569625854
133.4426326752,-2.9998493195,3.4559369087
134.4426898956,-2.9998319149,3.4549198151
135.4427471161,-2.9998395443,3.4539110661
136.4428038597,-2.9998300076,3.4528992176
137.4428610802,-2.9998300076,3.4519059658
138.4429183006,-2.9998431206,3.4509305954
139.4429755211,-2.9998486042,3.4499242306
140.4430327415,-2.9998378754,3.4489514828
141.443089962,-2.9998469353,3.4479706287
142.4431471825,-2.9998466969,3.4469943047
143.4432044029,-2.9998235703,3.4460248947
144.4432616234,-2.9998474121,3.4450538158
145.4433188438,-2.9998281002,3.4440960884
146.4433760643,-2.9998364449,3.4431426525
147.4434332848,-2.9998235703,3.4421944618
148.4434905052,-2.9998364449,3.4412500858
149.4435477257,-2.9998159409,3.4403202534
150.4426050186,-2.9998371601,3.4393727779
151.4426617622,-2.9998281002,3.43840909
152.4427194595,-2.9998304844,3.4374830723
153.4427762032,-2.9998273849,3.4365723133
154.4428339005,-2.999828577,3.4356703758
155.4428906441,-2.9998390675,3.43475914
156.4429478645,-2.999830246,3.4338424206
157.443005085,-2.9998278618,3.4329323769
158.4430623055,-2.9998512268,3.4320411682
159.4431195259,-2.9998464584,3.431132555
160.4431767464,-2.9998290539,3.4302463531
161.44323349,-2.9998402596,3.4293684959
162.4432911873,-2.9998412132,3.4284670353
163.4433479309,-2.9998364449,3.4275944233
164.4434056282,-2.9998459816,3.4267268181
165.4434623718,-2.9998264313,3.4258430004
166.4435200691,-2.999830246,3.4249901772
167.4435768127,-2.9998595715,3.4241139889
168.4426345825,-2.9998290539,3.4232523441
169.4426913261,-2.9998364449,3.4223916531
170.4427490234,-2.9998362064,3.4215505123
171.4428057671,-2.9998512268,3.4206972122
172.4428634644,-2.9998269081,3.4198362827
173.442920208,-2.9998347759,3.4190070629
174.4429779053,-2.9998524189,3.4181666374
175.4430346489,-2.999843359,3.4173276424
176.4430918694,-2.9998350143,3.4164988995
177.4431490898,-2.9998440742,3.4156553745
178.4432063103,-2.9998459816,3.4148476124
179.4432635307,-2.9998533726,3.414026022
180.4433207512,-2.9998412132,3.4132122993
181.4433774948,-2.9998419285,3.4123826027
182.4434351921,-2.9998438358,3.4115800858
183.4434919357,-2.9998226166,3.4107830524
184.443549633,-2.999843359,3.4099907875
185.4426064491,-2.9998314381,3.409181118
186.4426636696,-2.9998378754,3.4083869457
187.44272089,-2.9998583794,3.4075951576
188.4427781105,-2.9998455048,3.4068059921
189.442835331,-2.9998617172,3.406005621
190.4428925514,-2.9998333454,3.4052126408
191.4429497719,-2.9998278618,3.4044654369
192.4430069923,-2.9998426437,3.4036815166
193.4430642128,-2.9998373985,3.4029102325
194.4431214333,-2.9998340607,3.4021499157
195.4431786537,-2.9998364449,3.4013693333
196.4432358742,-2.9998376369,3.4006175995
197.4432930946,-2.9998500347,3.3998613358
198.4433503151,-2.9998424053,3.3991098404
199.4434070587,-2.9998323917,3.3983619213
200.4434642792,-2.9998342991,3.397608757
201.4435214996,-2.9998314381,3.3968763351
202.4435787201,-2.9998276234,3.3961331844
203.442636013,-2.9998354912,3.3954136372
204.4426932335,-2.9998409748,3.3946881294
205.4427504539,-2.9998416901,3.393958807
206.4428076744,-2.9998455048,3.3932366371
207.4428648949,-2.9998383522,3.3925185204
208.4429221153,-2.9998290539,3.391780138
209.4429793358,-2.9998214245,3.3910791874
210.4430365562,-2.9998230934,3.3903770447
211.4430937767,-2.9998550415,3.3896465302
212.4431509972,-2.9998314381,3.3889620304
213.4432082176,-2.9998290539,3.3882451057
214.4432654381,-2.9998385906,3.3875405788
215.4433226585,-2.9998276234,3.3868627548
216.443379879,-2.9998397827,3.3861713409
217.4434370995,-2.9998269081,3.3854832649
218.4434943199,-2.9998319149,3.3848111629
219.4435510635,-2.9998414516,3.3841395378
220.4426083565,-2.9998328686,3.3834576607
221.4426655769,-2.9998412132,3.3827834129
222.4427227974,-2.9998319149,3.3821008205
223.4427800179,-2.9998211861,3.381439209
224.4428372383,-2.9998500347,3.380767107
225.4428944588,-2.9998371601,3.380117178
226.4429516792,-2.9998450279,3.3794417381
227.4430088997,-2.9998505116,3.3787910938
228.4430661201,-2.9998424053,3.3781709671
229.4431233406,-2.9998538494,3.3775222301
230.4431805611,-2.9998395443,3.3768785
231.4432377815,-2.9998416901,3.3762409687
232.443295002,-2.9998481274,3.375613451
233.4433522224,-2.9998488426,3.3749802113
234.4434094429,-2.9998509884,3.37433815
235.4434666634,-2.9998481274,3.3737068176
236.4435238838,-2.9998481274,3.3730902672
237.4435811043,-2.9998412132,3.3724668026
238.4426379204,-2.9998378754,3.3718531132
239.4426951408,-2.9998316765,3.3712310791
240.4427523613,-2.9998397827,3.3706140518
241.4428095818,-2.9998471737,3.3700060844
242.4428668022,-2.9998483658,3.3694107533
