Time (s),Current (A),Voltage(V)
0.4370250702,-2.9995963573,3.8132557869
1.4370822906,-2.9996168613,3.7791628838
2.4361391068,-2.9996130466,3.762704134
3.4361963272,-2.9996397495,3.7504131794
4.4362535477,-2.9996702671,3.7402193546
5.4363107681,-2.9996798038,3.7313606739
6.4363679886,-2.9996814728,3.7233273983
7.436425209,-2.9996988773,3.7159891129
8.4364824295,-2.9996960163,3.7091760635
9.43653965,-2.9996993542,3.7027621269
10.4365968704,-2.9997255802,3.696693182
11.4366540909,-2.9996967316,3.6909601688
12.4367113113,-2.9997117519,3.6854865551
13.4367685318,-2.9997122288,3.6802473068
14.4368257523,-2.9997186661,3.6752021313
15.4368829727,-2.9997091293,3.6703622341
16.4369401932,-2.9997208118,3.6656720638
17.4369974136,-2.9997169971,3.6611368656
18.4370546341,-2.9997301102,3.6567378044
19.436111927,-2.9997324944,3.6524963379
20.4361691475,-2.9997255802,3.6483669281
21.4362258911,-2.9997279644,3.6443338394
22.4362831116,-2.9997110367,3.6403918266
23.436340332,-2.9997165203,3.6365368366
24.4363975525,-2.9997389317,3.6327843666
25.4364547729,-2.9997441769,3.6291055679
26.4365119934,-2.9997105598,3.6254811287
27.4365692139,-2.9997153282,3.6219553947
28.4366264343,-2.9997260571,3.6184566021
29.4366836548,-2.9997358322,3.6150534153
30.4367408752,-2.9997403622,3.6117095947
31.4367980957,-2.999733448,3.6084182262
32.4368553162,-2.9997167587,3.6051907539
33.4369125366,-2.9997303486,3.6019935608
34.4369697571,-2.9997241497,3.5988874435
35.4370269775,-2.9997317791,3.5957810879
36.437084198,-2.9997169971,3.5927782059
37.4361414909,-2.9997446537,3.589799881
38.4361987114,-2.9997169971,3.586879015
39.4362559319,-2.9997370243,3.5839891434
40.4363131523,-2.9997169971,3.581171751
41.4363698959,-2.9997239113,3.578369379
42.4364271164,-2.9997212887,3.5756371021
43.4364843369,-2.9997150898,3.5729286671
44.4365415573,-2.9997265339,3.5702755451
45.4365987778,-2.9997289181,3.5676853657
46.4366559982,-2.9997193813,3.5651156902
47.4367132187,-2.9997091293,3.562595129
48.4367704391,-2.9997241497,3.560092926
49.4368276596,-2.9997196198,3.5576353073
50.4368848801,-2.999730587,3.5552535057
51.4369421005,-2.9997241497,3.5528745651
52.436999321,-2.9997112751,3.5505442619
53.4370565414,-2.9997124672,3.5482559204
54.4361138344,-2.9997291565,3.5460033417
55.4361710548,-2.9997196198,3.5437760353
56.4362282753,-2.9997320175,3.541615963
57.4362854958,-2.9997291565,3.5394706726
58.4363427162,-2.9997236729,3.537353754
59.4363999367,-2.999723196,3.5352582932
60.4364571571,-2.9997122288,3.5332071781
61.4365139008,-2.9997253418,3.5311620235
62.4365711212,-2.9997224808,3.52916646
63.4366283417,-2.9997398853,3.5271921158
64.4366855621,-2.9997427464,3.5252680779
65.4367427826,-2.9997403622,3.5233635902
66.4368000031,-2.9997315407,3.521488905
67.4368572235,-2.9997358322,3.5196199417
68.436914444,-2.9997415543,3.5177736282
69.4369716644,-2.9997406006,3.5159668922
70.4370288849,-2.9997344017,3.5141751766
71.4370861053,-2.9997372627,3.5124173164
72.4361433983,-2.9997372627,3.5106682777
73.4362001419,-2.9997401237,3.5089309216
74.4362578392,-2.9997344017,3.5072357655
75.4363145828,-2.9997324944,3.5055897236
76.4363722801,-2.9997384548,3.5039169788
77.4364290237,-2.9997410774,3.5022549629
78.436486721,-2.9997239113,3.5006358624
79.4365434647,-2.9997227192,3.4990005493
80.4366006851,-2.9997322559,3.4974296093
81.4366579056,-2.9997365475,3.495844841
82.436715126,-2.9997365475,3.4942860603
83.4367723465,-2.9997344017,3.4927597046
84.436829567,-2.9997191429,3.4912419319
85.4368863106,-2.9997437,3.4897265434
86.4369440079,-2.9997301102,3.4882400036
87.4370007515,-2.9997563362,3.4867620468
88.4370584488,-2.9997491837,3.4852838516
89.4361152649,-2.9997444153,3.4838721752
90.4361724854,-2.9997348785,3.4824147224
91.4362297058,-2.9997522831,3.4809987545
92.4362869263,-2.9997301102,3.4795880318
93.4363441467,-2.9997186661,3.4781835079
94.4364013672,-2.9997370243,3.4767825603
95.4364585876,-2.9997179508,3.4754118919
96.4365158081,-2.9997363091,3.4740786552
97.4365730286,-2.9997382164,3.4727380276
98.436630249,-2.9997348785,3.4714155197
99.4366874695,-2.9997303486,3.4700841904
100.4367446899,-2.9997270107,3.4687440395
101.4368019104,-2.9997501373,3.4674243927
102.4368591309,-2.9997413158,3.4661464691
103.4369163513,-2.9997501373,3.4648718834
104.4369730949,-2.999755621,3.4635884762
105.4370303154,-2.9997606277,3.4623301029
106.4370875359,-2.999758482,3.4610629082
107.4361448288,-2.9997649193,3.4598302841
108.4362020493,-2.9997632504,3.4585797787
109.4362592697,-2.9997596741,3.4573540688
110.4363164902,-2.9997310638,3.4561388493
111.4363737106,-2.9997420311,3.454906702
112.4364309311,-2.9997386932,3.4537062645
113.4364881516,-2.9997618198,3.4525213242
114.436545372,-2.9997484684,3.4513382912
115.4366025925,-2.9997694492,3.4501554966
116.4366598129,-2.99974823,3.4489939213
117.4367170334,-2.9997534752,3.4478359222
118.4367742538,-2.9997441769,3.4466905594
119.4368314743,-2.9997470379,3.4455258846
120.4368886948,-2.9997377396,3.4443881512
121.4369459152,-2.9997375011,3.4432609081
122.4370031357,-2.999765873,3.4421379566
123.4370603561,-2.999745369,3.4410307407
124.4361171722,-2.9997360706,3.4399440289
125.4361743927,-2.9997601509,3.4388401508
126.4362316132,-2.9997370243,3.4377343655
127.4362888336,-2.9997439384,3.4366366863
128.4363460541,-2.999727726,3.435559988
129.4364032745,-2.9997270107,3.4344887733
130.436460495,-2.999724865,3.4334237576
131.4365177155,-2.9997615814,3.4323687553
132.4365749359,-2.9997537136,3.4313211441
133.4366321564,-2.9997446537,3.4302875996
134.4366893768,-2.9997570515,3.4292285442
135.4367465973,-2.9997525215,3.4281966686
136.4368038177,-2.9997205734,3.4271790981
137.4368610382,-2.9997386932,3.4261322021
138.4369182587,-2.9997458458,3.4251408577
139.4369754791,-2.9997205734,3.4241123199
140.4370326996,-2.9997437,3.4231145382
141.43708992,-2.9997406006,3.4221129417
142.4361467361,-2.9997413158,3.4211411476
143.4362039566,-2.9997444153,3.4201374054
144.4362611771,-2.9997386932,3.4191603661
145.4363183975,-2.999753952,3.4181730747
146.436375618,-2.9997437,3.4172086716
147.4364328384,-2.9997632504,3.41624856
148.4364900589,-2.9997694492,3.4152750969
149.4365472794,-2.999774456,3.4143311977
150.4366044998,-2.9997673035,3.4133956432
151.4366617203,-2.999771595,3.4124541283
152.4367189407,-2.9997665882,3.4114909172
153.4367761612,-2.9997315407,3.4105722904
154.4368333817,-2.9997506142,3.4096436501
155.4368906021,-2.9997491837,3.4087152481
