Time (s),Current (A),Voltage(V)
0.443025589,-2.9996447563,3.787759304
1.4430828094,-2.9996311665,3.7477505207
2.4431395531,-2.9996132851,3.7289617062
3.4431967735,-2.999682188,3.715000391
4.443253994,-2.9996361732,3.703471899
5.4433112144,-2.9996657372,3.6933944225
6.4433684349,-2.999694109,3.6843388081
7.4434256554,-2.9997029305,3.6760754585
8.4424829483,-2.9996855259,3.6683895588
9.4425401688,-2.9997112751,3.6612045765
10.4425973892,-2.9996991158,3.6543974876
11.4426546097,-2.999704361,3.6479392052
12.4427118301,-2.9996767044,3.6417791843
13.4427690506,-2.9996891022,3.6358680725
14.4428262711,-2.9997050762,3.6302001476
15.4428834915,-2.9996953011,3.6247000694
16.442940712,-2.9996912479,3.6194078922
17.4429979324,-2.9997088909,3.6142454147
18.4430551529,-2.9996862411,3.609234333
19.4431123734,-2.9996812344,3.6043386459
20.4431695938,-2.9997067451,3.5996005535
21.4432268143,-2.9997045994,3.5949556828
22.4432835579,-2.9997177124,3.5904042721
23.4433407784,-2.9997322559,3.5859479904
24.4433979988,-2.9997270107,3.5815756321
25.4424548149,-2.9997239113,3.5772759914
26.4425125122,-2.9997265339,3.5730857849
27.4425692558,-2.9997479916,3.5689311028
28.4426269531,-2.9997329712,3.5648665428
29.4426836967,-2.9997179508,3.5608608723
30.442741394,-2.9997014999,3.5569016933
31.4427981377,-2.9997346401,3.5530397892
32.442855835,-2.9997329712,3.5492136478
33.4429125786,-2.9997360706,3.5454528332
34.4429702759,-2.999730587,3.5417311192
35.4430270195,-2.9997344017,3.53810215
36.4430847168,-2.9997375011,3.5345053673
37.4431414604,-2.9997427464,3.5309672356
38.4431991577,-2.9997344017,3.5274918079
39.4432559013,-2.9997401237,3.5240552425
40.4433135986,-2.9997348785,3.5206768513
41.4433703423,-2.9997365475,3.5173504353
42.4434275627,-2.999723196,3.5140731335
43.4424843788,-2.9997158051,3.5108299255
44.4425420761,-2.9997310638,3.5076363087
45.4425988197,-2.9997429848,3.5045211315
46.442656517,-2.9997429848,3.5014402866
47.4427132607,-2.999727726,3.4983804226
48.4427709579,-2.999689579,3.49538064
49.4428277016,-2.9997160435,3.4924468994
50.4428853989,-2.9997160435,3.4895217419
51.4429421425,-2.9997122288,3.4866392612
52.4429998398,-2.9997045994,3.4838125706
53.4430565834,-2.9997167587,3.4810192585
54.4431142807,-2.9997220039,3.4782719612
55.4431710243,-2.9997167587,3.4755671024
56.4432287216,-2.9997320175,3.4728953838
57.4432854652,-2.9997241497,3.4702689648
58.4433431625,-2.999730587,3.4676523209
59.4433999062,-2.9997406006,3.4650847912
60.4424571991,-2.9997222424,3.4625761509
61.4425144196,-2.9997215271,3.4600753784
62.4425711632,-2.9997301102,3.4576051235
63.4426283836,-2.9997215271,3.4551627636
64.4426856041,-2.9997324944,3.4527645111
65.4427428246,-2.999714613,3.4504029751
66.442800045,-2.9997186661,3.4480297565
67.4428572655,-2.999723196,3.4457333088
68.4429144859,-2.9997310638,3.4434447289
69.4429717064,-2.9997415543,3.4411816597
70.4430289268,-2.9997470379,3.4389634132
71.4430861473,-2.9997246265,3.4367651939
