Time (s),Current (A),Voltage(V)
0.4280247688,-2.9995996952,3.7791576385
1.4280815125,-2.9996318817,3.7371551991
2.4281387329,-2.9996006489,3.7172820568
3.4281959534,-2.9996254444,3.7025303841
4.4282531738,-2.9996538162,3.6903619766
5.4283103943,-2.9996387959,3.6798038483
6.4283676147,-2.9996936321,3.6703360081
7.4284248352,-2.9996926785,3.6617238522
8.4284820557,-2.999683857,3.6537063122
9.4285392761,-2.9996936321,3.6462361813
10.4285964966,-2.9996931553,3.6391665936
11.428653717,-2.9997017384,3.632461071
12.4287109375,-2.9996693134,3.6260488033
13.428768158,-2.9996869564,3.6198894978
14.4288253784,-2.9996697903,3.6139817238
15.4288825989,-2.9997103214,3.6082475185
16.4279398918,-2.999730587,3.6027131081
17.4279971123,-2.999723196,3.5973277092
18.4280543327,-2.999724865,3.5920729637
19.4281115532,-2.9997484684,3.5869631767
20.4281687737,-2.9997289181,3.581952095
21.4282255173,-2.9997315407,3.5770609379
22.4282827377,-2.9997515678,3.5722570419
23.4283399582,-2.999730587,3.5675632954
24.4283971786,-2.9997186661,3.5629143715
25.4284543991,-2.9997215271,3.5583705902
26.4285116196,-2.9997234344,3.5539040565
27.42856884,-2.999712944,3.5495178699
28.4286260605,-2.9997560978,3.5451805592
29.4286832809,-2.9997296333,3.5409209728
30.4287405014,-2.9997344017,3.5366966724
31.4287977219,-2.9997346401,3.5325431824
32.4288549423,-2.9997317791,3.5284388065
33.4289121628,-2.9997282028,3.5243990421
34.4279694557,-2.9997236729,3.5204296112
35.4280266762,-2.9997441769,3.5165061951
36.4280838966,-2.999735117,3.5126421452
37.4281411171,-2.9997184277,3.5088140965
38.4281983376,-2.9997303486,3.5050384998
39.428255558,-2.9997415543,3.5013103485
40.4283127785,-2.9997210503,3.4976522923
41.4283695221,-2.9997012615,3.4940047264
42.4284267426,-2.9997019768,3.4904417992
43.428483963,-2.9997127056,3.4869189262
44.4285411835,-2.9997153282,3.4834299088
45.4285984039,-2.9997167587,3.4799594879
46.4286556244,-2.999714613,3.4765689373
47.4287128448,-2.9996981621,3.4732251167
48.4287700653,-2.9996907711,3.4699220657
49.4288272858,-2.9997236729,3.4666273594
50.4288845062,-2.9996953011,3.4634263515
51.4279417992,-2.9997236729,3.4602386951
52.4279985428,-2.9997332096,3.4571096897
53.4280562401,-2.9997036457,3.4540143013
54.4281129837,-2.9997222424,3.4509558678
55.428170681,-2.9997158051,3.4479279518
56.4282274246,-2.9997262955,3.4449374676
57.4282851219,-2.9997143745,3.4420039654
58.4283418655,-2.9997105598,3.4390773773
59.4283995628,-2.9997184277,3.436207056
60.4284563065,-2.9997172356,3.4333622456
61.4285135269,-2.9997186661,3.4305644035
62.4285707474,-2.9997222424,3.427803278
63.4286279678,-2.9997227192,3.4250614643
64.4286847115,-2.9997200966,3.4223759174
65.4287424088,-2.9997301102,3.4197106361
66.4287991524,-2.9997303486,3.4170837402
67.4288568497,-2.9997363091,3.4144766331
68.4289135933,-2.9997172356,3.4119224548
69.4279713631,-2.999735117,3.4093940258
70.4280281067,-2.9997181892,3.4068796635
71.428085804,-2.9997210503,3.4044280052
72.4281425476,-2.9997184277,3.4019608498
73.4282002449,-2.999707222,3.3995361328
74.4282569885,-2.9997262955,3.3971405029
75.4283146858,-2.9997289181,3.3947999477
76.4283714294,-2.999735117,3.3924574852
77.4284291267,-2.999735117,3.3901467323
78.4284858704,-2.9997181892,3.3878645897
79.4285435677,-2.9997239113,3.385623455
80.4286003113,-2.9997212887,3.3834078312
81.4286575317,-2.9997158051,3.3812222481
82.4287147522,-2.9997236729,3.379032135
83.4287719727,-2.9997091293,3.3768973351
84.4288287163,-2.9997324944,3.3747434616
85.4288864136,-2.9997224808,3.3726661205
86.4279432297,-2.9997172356,3.3705883026
87.4280004501,-2.9997184277,3.3685338497
88.4280576706,-2.9996898174,3.3665039539
89.4281148911,-2.9997115135,3.3644709587
90.4281721115,-2.9997057915,3.3625030518
91.428229332,-2.9997117519,3.3605504036
92.4282865524,-2.999723196,3.3585937023
93.4283437729,-2.9997143745,3.3566858768
94.4284009933,-2.9997076988,3.3547871113
95.4284582138,-2.9996995926,3.3529014587
96.4285154343,-2.9997246265,3.3510305882
97.4285726547,-2.9997372627,3.3491973877
98.4286298752,-2.9997382164,3.3473773003
99.4286870956,-2.9997375011,3.345562458
100.4287443161,-2.9997236729,3.3437917233
101.4288015366,-2.9997386932,3.3420250416
102.428858757,-2.9997465611,3.3402848244
103.4289159775,-2.9997386932,3.3385410309
104.4279727936,-2.9997208118,3.3368315697
105.428030014,-2.9997262955,3.3351662159
106.4280872345,-2.9997451305,3.3334717751
107.428144455,-2.9997384548,3.3318245411
108.4282016754,-2.9997358322,3.3301818371
109.4282588959,-2.9997262955,3.3285570145
110.4283161163,-2.9997236729,3.3269600868
111.4283733368,-2.9997425079,3.3253602982
112.4284305573,-2.9997382164,3.3237864971
113.4284877777,-2.9997415543,3.322232008
114.4285449982,-2.9997348785,3.3206775188
115.4286022186,-2.9997370243,3.3191435337
116.4286594391,-2.9997515678,3.317633152
117.4287166595,-2.999751091,3.3161382675
118.42877388,-2.9997491837,3.3146526814
119.4288311005,-2.9997389317,3.3131847382
120.4288883209,-2.9997320175,3.3117024899
121.427945137,-2.9997484684,3.3102862835
122.4280023575,-2.9997165203,3.3088567257
123.4280595779,-2.9997293949,3.3074500561
124.4281167984,-2.9997363091,3.3060371876
125.4281740189,-2.999735117,3.3046627045
126.4282312393,-2.9997282028,3.3032689095
127.4282884598,-2.9997341633,3.3018951416
128.4283456802,-2.9997315407,3.3005328178
129.4284029007,-2.9997410774,3.299197197
130.4284601212,-2.9997577667,3.2978487015
131.4285173416,-2.9997358322,3.2965471745
132.4285745621,-2.9997456074,3.295235157
133.4286317825,-2.9997332096,3.2939536572
134.428689003,-2.9997522831,3.2926433086
135.4287462234,-2.9997632504,3.2913930416
136.4288034439,-2.999730587,3.290135622
137.4288606644,-2.9997358322,3.2888953686
138.4289178848,-2.9997282028,3.2876470089
139.4279751778,-2.9997437,3.2864210606
140.4280319214,-2.9997377396,3.2852060795
141.4280891418,-2.9997508526,3.2840025425
142.4281463623,-2.9997332096,3.2828195095
