Time (s),Current (A),Voltage(V)
0.4440250397,-2.9996666908,3.8208014965
1.4440822601,-2.999658823,3.7883331776
2.4441394806,-2.9996681213,3.7725822926
3.444196701,-2.9996917248,3.7608511448
4.4442539215,-2.9997196198,3.7510695457
5.444311142,-2.9997205734,3.7425339222
6.4443683624,-2.9997620583,3.7348396778
7.4444255829,-2.9997646809,3.7277650833
8.4434828758,-2.9997701645,3.7211930752
9.4435396194,-2.9997656345,3.7149970531
10.4435968399,-2.9997601509,3.7091641426
11.4436540604,-2.9997560978,3.7036225796
12.4437112808,-2.9997324944,3.6983270645
13.4437685013,-2.9997639656,3.6932473183
14.4438257217,-2.9997620583,3.6883955002
15.4438829422,-2.9997625351,3.6837217808
16.4439401627,-2.9997603893,3.679204464
17.4439973831,-2.9997673035,3.674857378
18.4440546036,-2.9997611046,3.6706364155
19.444111824,-2.9997618198,3.6665394306
20.4441690445,-2.9997675419,3.6625442505
21.444226265,-2.9997508526,3.6586728096
22.4442834854,-2.9997625351,3.654892683
23.4443407059,-2.9997630119,3.6511855125
24.4443979263,-2.9997780323,3.6476025581
25.4444551468,-2.9997625351,3.6440622807
26.4435124397,-2.9997725487,3.6406049728
27.4435696602,-2.9997880459,3.6371953487
28.4436268806,-2.9997637272,3.6338832378
29.4436836243,-2.9997675419,3.6306080818
30.4437408447,-2.9997718334,3.6274197102
31.4437980652,-2.999776125,3.6242525578
32.4438552856,-2.999767065,3.6211543083
33.4439125061,-2.9997961521,3.618098259
34.4439697266,-2.9997823238,3.6150941849
35.444026947,-2.9997727871,3.6121609211
36.4440841675,-2.999771595,3.6092588902
37.4441413879,-2.9997701645,3.6064162254
38.4441986084,-2.9997768402,3.6036100388
39.4442558289,-2.9997868538,3.6008350849
40.4443130493,-2.9997780323,3.5981268883
41.4443702698,-2.9997692108,3.5954315662
42.4444274902,-2.9997808933,3.5928223133
43.4434847832,-2.9997868538,3.5902163982
44.4435420036,-2.9997861385,3.5876812935
45.4435992241,-2.999768734,3.5851562023
46.4436564445,-2.999774456,3.5826711655
47.443713665,-2.9997501373,3.5802536011
48.4437708855,-2.999771595,3.5778687
49.4438276291,-2.9997766018,3.5754928589
50.4438848495,-2.9997742176,3.5731804371
51.44394207,-2.9997990131,3.570877552
52.4439992905,-2.9997801781,3.5686612129
53.4440565109,-2.9997844696,3.5664467812
54.4441137314,-2.9997820854,3.5642743111
55.4441709518,-2.999787569,3.5621232986
56.4442281723,-2.9997806549,3.5600371361
57.4442853928,-2.9997680187,3.5579559803
58.4443426132,-2.9997615814,3.5559251308
59.4443998337,-2.9997742176,3.5539000034
60.4444570541,-2.9997851849,3.5519223213
61.4435143471,-2.9997830391,3.5499715805
62.4435710907,-2.9997963905,3.5480437279
63.443628788,-2.9997813702,3.5461263657
64.4436855316,-2.9997880459,3.54429245
65.4437432289,-2.9997925758,3.5424215794
66.4437999725,-2.9997704029,3.5406250954
67.4438576698,-2.9997649193,3.5388505459
68.4439144135,-2.999768734,3.5370700359
69.4439716339,-2.9997844696,3.5353367329
70.4440288544,-2.9997785091,3.533605814
71.4440860748,-2.9997918606,3.5319039822
72.4441428185,-2.9997844696,3.5302381516
73.4442005157,-2.9997882843,3.5285718441
74.4442572594,-2.9997801781,3.526935339
75.4443149567,-2.9997973442,3.5253109932
