Time (s),Current (A),Voltage(V)
0.4240245819,-2.9996118546,3.8122522831
1.4240813255,-2.9996290207,3.7784252167
2.424138546,-2.9996335506,3.7619411945
3.4241957664,-2.999663353,3.7496488094
4.4242529869,-2.9996745586,3.7394647598
5.4243097305,-2.9996733665,3.7305319309
6.4243674278,-2.9996881485,3.7225077152
7.4244241714,-2.9996938705,3.7151508331
8.4244818687,-2.9997003078,3.7082791328
9.4245386124,-2.9997122288,3.7018640041
10.4245963097,-2.9997153282,3.6957888603
11.4246530533,-2.9997196198,3.6900367737
12.4247107506,-2.9996871948,3.684555769
13.4247674942,-2.9997086525,3.6792607307
14.4248251915,-2.9997091293,3.6742243767
15.4248819351,-2.9997050762,3.669365406
16.4249396324,-2.9997060299,3.6646609306
17.4239964485,-2.9997088909,3.6601216793
18.424053669,-2.9997177124,3.6557295322
19.4241108894,-2.9997167587,3.6514794827
20.4241681099,-2.999702692,3.6473140717
21.4242253304,-2.9996907711,3.6432771683
22.4242825508,-2.9997136593,3.639318943
23.4243397713,-2.9997045994,3.6354501247
24.4243969917,-2.9997196198,3.6316685677
25.4244537354,-2.9996972084,3.627985239
26.4245109558,-2.9997103214,3.6243805885
27.4245681763,-2.9997124672,3.6208145618
28.4246253967,-2.999707222,3.6173164845
29.4246826172,-2.9997208118,3.613900423
30.4247398376,-2.999735117,3.6105322838
31.4247970581,-2.9997260571,3.6072263718
32.4248542786,-2.9997036457,3.6039779186
33.424911499,-2.9997141361,3.6007883549
34.423968792,-2.9997262955,3.5976412296
35.4240260124,-2.9997088909,3.5945444107
36.4240832329,-2.9997456074,3.5915048122
37.4241404533,-2.9997234344,3.5885202885
38.4241976738,-2.9997296333,3.5855779648
39.4242548943,-2.9997308254,3.582681179
40.4243121147,-2.999712944,3.5798561573
41.4243693352,-2.9997296333,3.5770618916
42.4244265556,-2.9996981621,3.5743048191
43.4244837761,-2.9997177124,3.5715897083
44.4245409966,-2.9997215271,3.5689482689
45.4245977402,-2.9997200966,3.5663211346
