Time (s),Current (A),Voltage(V)
0.4220247269,-2.9996016026,3.7930147648
1.4220819473,-2.9996013641,3.7549808025
2.4221391678,-2.9996168613,3.7367880344
3.4221963882,-2.9996533394,3.7232582569
4.4212532043,-2.9996664524,3.7120814323
5.4213104248,-2.9996681213,3.7023613453
6.4213676453,-2.9996707439,3.693636179
7.4214243889,-2.9996769428,3.6856298447
8.4214820862,-2.9996988773,3.6782147884
9.4215388298,-2.9996852875,3.6712708473
10.4215965271,-2.9996962547,3.6647181511
11.4216532707,-2.9996991158,3.6585049629
12.421710968,-2.9997003078,3.6525557041
13.4217677116,-2.9996774197,3.6468634605
14.4218254089,-2.9997060299,3.641418457
15.4218821526,-2.999707222,3.6361355782
16.4219398499,-2.9997131824,3.6310577393
17.4219965935,-2.9997086525,3.6261117458
18.4220542908,-2.9997143745,3.6213240623
19.4221110344,-2.999707222,3.6166460514
20.4221687317,-2.9997091293,3.6121118069
21.4222254753,-2.9997179508,3.6076664925
22.4212832451,-2.9997112751,3.6033444405
23.4213399887,-2.9997355938,3.5990879536
24.4213972092,-2.9997241497,3.5949335098
25.4214544296,-2.9997336864,3.5908470154
26.4215116501,-2.9997470379,3.5868337154
27.4215683937,-2.9997196198,3.5829062462
28.421626091,-2.9997441769,3.5790388584
29.4216828346,-2.9997310638,3.57523036
30.4217405319,-2.9997472763,3.571460247
31.4217972755,-2.9997365475,3.567782402
32.4218549728,-2.9997227192,3.5641777515
33.4219117165,-2.9997465611,3.5605752468
34.4219694138,-2.9997289181,3.5570626259
35.4220261574,-2.9997196198,3.5536029339
36.4220838547,-2.9997179508,3.5501842499
37.4221405983,-2.999745369,3.5468528271
38.4221982956,-2.9996900558,3.5435254574
39.4212551117,-2.9997620583,3.5402605534
40.4213123322,-2.9997050762,3.5370573997
41.4213695526,-2.9996933937,3.533905983
42.4214267731,-2.9997437,3.5307731628
43.4214839935,-2.9997375011,3.5277369022
44.421541214,-2.9996993542,3.5247070789
45.4215984344,-2.9997377396,3.5217404366
46.4216551781,-2.999712944,3.5188307762
47.4217123985,-2.9997160435,3.5159170628
48.421769619,-2.9997158051,3.5130982399
49.4218268394,-2.9997086525,3.5102863312
50.4218840599,-2.9996986389,3.5075235367
51.4219412804,-2.9997036457,3.5048129559
52.4219985008,-2.9997165203,3.50213027
53.4220557213,-2.999704361,3.4994940758
54.4221129417,-2.9997062683,3.4968721867
55.4221701622,-2.9997057915,3.4942994118
56.4222273827,-2.9997153282,3.49177742
57.4212846756,-2.9997150898,3.4892709255
58.4213418961,-2.9997224808,3.4868154526
59.4213991165,-2.999704361,3.4843688011
60.421456337,-2.9997005463,3.4819614887
61.4215135574,-2.9997110367,3.4795920849
62.4215707779,-2.9997110367,3.4772648811
63.4216279984,-2.999712944,3.4749650955
64.4216852188,-2.9997110367,3.472700119
65.4217424393,-2.9997236729,3.4704554081
66.4217991829,-2.9997084141,3.4682250023
67.4218564034,-2.9997348785,3.4660363197
68.4219136238,-2.999723196,3.4638769627
69.4219708443,-2.9997205734,3.4617612362
70.4220280647,-2.9997105598,3.4596369267
71.4220852852,-2.9997200966,3.4575459957
72.4221425056,-2.9997227192,3.4554755688
73.4221997261,-2.9997198582,3.4534623623
74.421257019,-2.9997191429,3.4514532089
75.4213142395,-2.9997193813,3.4494826794
76.42137146,-2.9997291565,3.4474875927
77.4214286804,-2.9997110367,3.4455657005
78.4214859009,-2.9997236729,3.4436378479
79.4215431213,-2.9997336864,3.4417469501
80.4216003418,-2.9997282028,3.4398756027
81.4216575623,-2.9997293949,3.4380068779
82.4217147827,-2.9997315407,3.4361639023
83.4217720032,-2.9997303486,3.4343566895
84.4218292236,-2.9997332096,3.4325525761
85.4218864441,-2.9997150898,3.430773735
86.4219431877,-2.9997150898,3.4290168285
87.4220004082,-2.9997251034,3.4272816181
88.4220576286,-2.9997138977,3.4255552292
89.4221148491,-2.9997177124,3.4238574505
90.4221720695,-2.9997220039,3.4221513271
91.4212293625,-2.9997158051,3.4204821587
92.4212865829,-2.9997372627,3.4188318253
93.4213438034,-2.9997193813,3.417219162
94.4214010239,-2.9997391701,3.4156107903
95.4214582443,-2.9997360706,3.4139928818
96.4215154648,-2.9997150898,3.4124040604
97.4215726852,-2.9997205734,3.4108455181
98.4216299057,-2.9997310638,3.4092793465
99.4216871262,-2.9997198582,3.4077358246
100.4217443466,-2.9997289181,3.4061877728
101.4218015671,-2.999724865,3.4046735764
102.4218587875,-2.9997293949,3.4031834602
103.421916008,-2.9997270107,3.4016873837
104.4219732285,-2.9997177124,3.4002301693
105.4220304489,-2.9997270107,3.3987529278
106.4220871925,-2.999733448,3.3973100185
107.422144413,-2.9997279644,3.3958761692
108.4222016335,-2.9997355938,3.3944578171
109.4212589264,-2.9997396469,3.3930647373
110.4213161469,-2.9997363091,3.3916738033
111.4213733673,-2.9997470379,3.3902885914
112.4214305878,-2.9997267723,3.3889124393
