Time (s),Current (A),Voltage(V)
0.4250245094,-2.9996392727,3.813565731
1.4250817299,-2.9996273518,3.7799243927
2.4251389503,-2.9996349812,3.7635412216
3.4251961708,-2.999666214,3.7513387203
4.4252529144,-2.9996900558,3.7412245274
5.4253101349,-2.9997136593,3.7323784828
6.424366951,-2.9997155666,3.7244694233
7.4244246483,-2.9997227192,3.717154026
8.4244813919,-2.999707222,3.710401535
9.4245390892,-2.9997184277,3.7040679455
10.4245958328,-2.9997060299,3.6980321407
11.4246535301,-2.9997105598,3.6923484802
12.4247102737,-2.9997191429,3.686927557
13.424767971,-2.9997198582,3.6817274094
14.4248247147,-2.9997000694,3.6767201424
15.424882412,-2.9997153282,3.6719505787
16.4249391556,-2.999714613,3.6673121452
17.4249968529,-2.9997215271,3.6628336906
18.4250535965,-2.9997439384,3.6585059166
19.4251112938,-2.9997117519,3.6542890072
20.4251680374,-2.9997301102,3.6501822472
21.4252257347,-2.9997274876,3.6461622715
22.4252824783,-2.9997358322,3.642316103
23.4253401756,-2.9997315407,3.6384942532
24.4243965149,-2.999723196,3.6347784996
25.4244542122,-2.999724865,3.6311573982
26.4245109558,-2.9997322559,3.62758255
27.4245686531,-2.9997224808,3.6240882874
28.4246253967,-2.9997179508,3.6206247807
29.424683094,-2.9997198582,3.617259264
30.4247398376,-2.999730587,3.6139390469
31.4247975349,-2.999724865,3.6106903553
32.4248542786,-2.9997348785,3.6074893475
33.4249119759,-2.9997401237,3.6043596268
34.4249687195,-2.999730587,3.6012394428
35.4250264168,-2.9997184277,3.5982036591
36.4250831604,-2.9997417927,3.5951771736
37.4251408577,-2.9997413158,3.5922327042
38.4251976013,-2.9997541904,3.5893521309
39.4252552986,-2.9997141361,3.5864841938
40.4253120422,-2.9997193813,3.5836770535
41.4243693352,-2.9997172356,3.5809047222
42.4244265556,-2.9997282028,3.5781786442
43.4244837761,-2.9997191429,3.5754840374
44.4245405197,-2.9997031689,3.5728480816
45.4245977402,-2.9997320175,3.5702676773
46.4246549606,-2.9997239113,3.5676996708
47.4247121811,-2.9997136593,3.5651884079
48.4247694016,-2.9997239113,3.5626940727
49.424826622,-2.9997215271,3.5602655411
50.4248838425,-2.9997122288,3.557867527
51.4249410629,-2.9997091293,3.5555112362
52.4249982834,-2.999724865,3.5531857014
53.4250555038,-2.9997301102,3.5509059429
54.4251127243,-2.9997346401,3.5486593246
55.4251699448,-2.9997375011,3.5464298725
56.4252271652,-2.9997160435,3.5442581177
57.4252843857,-2.9997341633,3.5421009064
58.4253416061,-2.9997251034,3.5399851799
59.4243988991,-2.999727726,3.5379023552
60.4244561195,-2.999714613,3.535847187
61.42451334,-2.9997406006,3.5338122845
62.4245705605,-2.9997210503,3.5318186283
63.4246277809,-2.9997208118,3.5298426151
64.4246845245,-2.9997274876,3.5278894901
65.424741745,-2.9997432232,3.5259826183
66.4247989655,-2.9997253418,3.5240840912
67.4248561859,-2.9997279644,3.5222380161
68.4249134064,-2.9997265339,3.5203933716
69.4249706268,-2.9997191429,3.5185680389
70.4250278473,-2.9997384548,3.5167617798
71.4250850677,-2.9997348785,3.5149862766
72.4251422882,-2.999730587,3.5132346153
73.4251995087,-2.999723196,3.5115087032
74.4252567291,-2.999724865,3.5097956657
75.4253139496,-2.9997212887,3.5081305504
76.4243712425,-2.9997341633,3.5064427853
77.424428463,-2.9997346401,3.5048062801
78.4244856834,-2.9997560978,3.503149271
79.4245429039,-2.9997525215,3.5015408993
80.4246001244,-2.9997329712,3.4999480247
81.4246573448,-2.9997520447,3.4983611107
82.4247145653,-2.9997498989,3.4967935085
