Time (s),Current (A),Voltage(V)
0.4360246658,-2.9995918274,3.7850253582
1.4360823631,-2.9995727539,3.7443034649
2.4361391068,-2.999607563,3.725189209
3.436196804,-2.9996068478,3.7110037804
4.4362535477,-2.9996199608,3.6992895603
5.436311245,-2.9996609688,3.6891183853
6.4353680611,-2.9996533394,3.6800146103
7.4354252815,-2.9996359348,3.671680212
8.435482502,-2.9996783733,3.6639637947
9.4355397224,-2.9996664524,3.6567537785
10.4355969429,-2.999682188,3.6499123573
11.4356541634,-2.9996707439,3.6434426308
12.4357113838,-2.9996912479,3.6372582912
13.4357686043,-2.999686718,3.6313436031
14.4358258247,-2.9996852875,3.6256275177
15.4358830452,-2.9997031689,3.6201169491
16.4359402657,-2.9996917248,3.6147944927
17.4359974861,-2.9996781349,3.6096215248
18.4360542297,-2.9996912479,3.6046106815
19.4361114502,-2.9996836185,3.5997064114
20.4361686707,-2.9996957779,3.5949208736
21.4362258911,-2.9997208118,3.5902450085
22.4362831116,-2.999682188,3.585647583
23.4353404045,-2.9996974468,3.5811793804
24.435397625,-2.9997007847,3.5767712593
25.4354548454,-2.9996991158,3.5724432468
26.4355120659,-2.9996936321,3.568166256
27.4355692863,-2.9996931553,3.5639853477
28.4356265068,-2.9997081757,3.5598497391
29.4356837273,-2.9996972084,3.5558342934
30.4357409477,-2.9997034073,3.5518298149
31.4357981682,-2.9997096062,3.5478792191
32.4358553886,-2.9996917248,3.5440073013
33.4359126091,-2.9997003078,3.5401816368
34.4359698296,-2.9997022152,3.5364055634
35.43602705,-2.9997048378,3.5326845646
36.4360842705,-2.9997036457,3.5290021896
37.4361414909,-2.9996962547,3.525403738
38.4361982346,-2.9997074604,3.5218279362
39.436255455,-2.9997014999,3.5183064938
40.4363126755,-2.9996967316,3.5148293972
41.4353699684,-2.9997124672,3.511423111
42.4354271889,-2.9997081757,3.5080537796
43.4354844093,-2.9996881485,3.5047020912
44.4355416298,-2.9997103214,3.5014095306
45.4355988503,-2.9996995926,3.4981689453
46.4356560707,-2.9997141361,3.4949786663
47.4357132912,-2.9997003078,3.4918253422
48.4357705116,-2.9997017384,3.488697052
49.4358277321,-2.9996855259,3.4856469631
50.4358849525,-2.9997041225,3.4825963974
51.435942173,-2.9996755123,3.479631424
52.4359993935,-2.9996886253,3.4766886234
53.4360566139,-2.9996802807,3.4737687111
54.4361138344,-2.999694109,3.4709055424
55.4361710548,-2.9996802807,3.4680585861
56.4362282753,-2.9996879101,3.4652659893
57.4362850189,-2.9997076988,3.4624814987
58.4353423119,-2.9997014999,3.4597599506
59.4353995323,-2.9997019768,3.4570696354
60.4354567528,-2.9997103214,3.4544146061
61.4355139732,-2.9997088909,3.451795578
62.4355711937,-2.9996976852,3.4491994381
63.4356284142,-2.9997103214,3.4466392994
64.4356856346,-2.9997150898,3.444113493
65.4357428551,-2.999704361,3.4416337013
66.4358000755,-2.9997067451,3.4391434193
67.435857296,-2.9997181892,3.4366960526
68.4359145164,-2.9996936321,3.4342885017
69.4359717369,-2.9997036457,3.4319295883
70.4360289574,-2.9997088909,3.4295728207
71.4360861778,-2.9997115135,3.4272658825
72.4361433983,-2.9996995926,3.4249732494
73.4362006187,-2.9997158051,3.4227070808
74.4362578392,-2.9997005463,3.4204704762
75.4363150597,-2.9997017384,3.4182651043
76.4353718758,-2.9997208118,3.4160740376
77.4354290962,-2.9997210503,3.4139053822
78.4354863167,-2.9997088909,3.4117708206
79.4355435371,-2.9997081757,3.409642458
80.4356007576,-2.9996972084,3.4075622559
81.4356579781,-2.9997003078,3.4054956436
82.4357151985,-2.9997158051,3.4034662247
83.435772419,-2.9997091293,3.4014556408
84.4358296394,-2.9997117519,3.3994357586
85.4358868599,-2.9997234344,3.3974564075
86.4359440804,-2.9997224808,3.3955273628
87.4360013008,-2.9997315407,3.3936035633
88.4360585213,-2.9997398853,3.3916940689
89.4361157417,-2.9997279644,3.3897969723
90.4361729622,-2.9997193813,3.3879513741
91.4362301826,-2.9997429848,3.3860702515
92.4362874031,-2.9997057915,3.3842587471
93.4353442192,-2.9997172356,3.3824667931
94.4354014397,-2.9997167587,3.3806271553
95.4354586601,-2.9997222424,3.3788888454
96.4355158806,-2.9997088909,3.3771109581
97.4355726242,-2.9997076988,3.3753802776
98.4356303215,-2.9997069836,3.3736553192
99.4356870651,-2.9997167587,3.3719439507
100.4357447624,-2.9997222424,3.3702809811
101.435801506,-2.9997227192,3.3686132431
102.4358592033,-2.9997234344,3.3669650555
103.435915947,-2.9997074604,3.365339756
104.4359736443,-2.9997320175,3.3637049198
105.4360303879,-2.9997286797,3.3621304035
106.4360880852,-2.9997310638,3.3605468273
107.4361448288,-2.9997222424,3.35896492
108.4362025261,-2.9996757507,3.3574185371
109.4362592697,-2.9997084141,3.3558752537
110.436316967,-2.9997169971,3.3543496132
111.4353737831,-2.9997153282,3.3528265953
