Time (s),Current (A),Voltage(V)
0.426024437,-2.9995932579,3.7925686836
1.4260816574,-2.9995939732,3.7544131279
2.4261388779,-2.9996218681,3.7361807823
3.4261960983,-2.9996321201,3.7226195335
4.4262528419,-2.9996500015,3.7114317417
5.4263100624,-2.999671936,3.7016506195
6.4263672829,-2.9996731281,3.6928832531
7.4264245033,-2.9996883869,3.6848599911
8.4264817238,-2.9997131824,3.6774203777
9.4265389442,-2.9996907711,3.670463562
10.4265961647,-2.9997158051,3.6638579369
11.4266533852,-2.9997007847,3.6576139927
12.4267106056,-2.9996953011,3.6516706944
13.4267678261,-2.999704361,3.6459758282
14.4268250465,-2.9997115135,3.6404788494
15.426882267,-2.9997122288,3.6351966858
16.4269394875,-2.9997141361,3.6300857067
17.4259967804,-2.9997055531,3.6251428127
18.4260540009,-2.9997410774,3.6203186512
19.4261112213,-2.9997096062,3.6156311035
20.4261684418,-2.9997234344,3.6110658646
21.4262256622,-2.9996979237,3.606616497
22.4262828827,-2.9996993542,3.6022641659
23.4263401031,-2.9997165203,3.5979971886
24.4263968468,-2.9997267723,3.5938112736
25.4264540672,-2.9997131824,3.5896792412
26.4265112877,-2.9997251034,3.5856449604
27.4265685081,-2.9997310638,3.5817060471
28.4266257286,-2.9997274876,3.5778017044
29.4266829491,-2.9997317791,3.573985815
30.4267401695,-2.9997234344,3.5702314377
31.42679739,-2.9997253418,3.5665175915
32.4268546104,-2.9997291565,3.5628774166
33.4269118309,-2.999733448,3.5592780113
34.4269690514,-2.9997227192,3.5557465553
35.4260263443,-2.9997127056,3.5522725582
36.4260830879,-2.9997220039,3.5488445759
37.4261407852,-2.9997141361,3.5454771519
38.4261975288,-2.9997220039,3.5421352386
39.4262552261,-2.9997360706,3.5388710499
40.4263119698,-2.9997494221,3.5356357098
41.4263696671,-2.9997131824,3.5324544907
42.4264264107,-2.9997475147,3.5293393135
43.426484108,-2.9997355938,3.5262544155
44.4265408516,-2.9997096062,3.5232245922
45.4265980721,-2.9997208118,3.5202345848
46.4266552925,-2.9997007847,3.517285347
47.426712513,-2.9997196198,3.5143959522
48.4267692566,-2.9997212887,3.5115311146
49.4268269539,-2.9996926785,3.5087239742
50.4268836975,-2.9997167587,3.5059404373
51.4269413948,-2.9997060299,3.5032143593
52.4259982109,-2.9997179508,3.5005156994
53.4260559082,-2.9997143745,3.4978723526
54.4261126518,-2.999733448,3.4952495098
55.4261703491,-2.9997143745,3.4926724434
56.4262270927,-2.9997124672,3.4901175499
57.42628479,-2.9997155666,3.4876201153
58.4263415337,-2.9997315407,3.4851515293
59.426399231,-2.9997391701,3.4826850891
60.4264559746,-2.9997322559,3.480281353
61.4265136719,-2.9997437,3.4779009819
62.4265704155,-2.9997208118,3.475571394
63.426627636,-2.9997317791,3.4732577801
64.4266848564,-2.9997322559,3.4709661007
65.4267420769,-2.9997441769,3.4687018394
66.4267992973,-2.999730587,3.4664783478
67.4268565178,-2.9997363091,3.4642758369
68.4269132614,-2.9997286797,3.4620988369
69.4269709587,-2.9997289181,3.4599621296
70.4260277748,-2.9997198582,3.4578371048
71.4260849953,-2.9997255802,3.4557478428
72.4261422157,-2.999710083,3.4536886215
73.4261994362,-2.9997193813,3.4516346455
74.4262566566,-2.9997186661,3.4496088028
75.4263138771,-2.9997222424,3.4476177692
76.4263710976,-2.9997179508,3.4456412792
77.426428318,-2.9997138977,3.4436962605
78.4264855385,-2.9997198582,3.4417510033
79.4265427589,-2.9997191429,3.4398715496
80.4265999794,-2.9997289181,3.437964201
81.4266571999,-2.9997286797,3.4361028671
82.4267144203,-2.999723196,3.4342620373
83.4267716408,-2.9997167587,3.4324522018
84.4268288612,-2.9997169971,3.4306445122
85.4268860817,-2.9997227192,3.4288480282
86.4269433022,-2.9997253418,3.4270832539
87.4260001183,-2.9997348785,3.4253358841
88.4260573387,-2.9997358322,3.4236073494
89.4261145592,-2.9997289181,3.4218981266
90.4261717796,-2.9997253418,3.4202063084
91.4262290001,-2.9997398853,3.4185137749
92.4262862206,-2.9997279644,3.4168591499
93.426343441,-2.9997324944,3.4152328968
94.4264006615,-2.9997262955,3.4135968685
95.4264578819,-2.9997348785,3.4119894505
96.4265151024,-2.9997384548,3.4103941917
97.4265723228,-2.9997508526,3.4088101387
98.4266295433,-2.9997494221,3.4072322845
99.4266867638,-2.9997372627,3.4056975842
100.4267439842,-2.9997293949,3.404157877
101.4268012047,-2.9997320175,3.40264678
102.4268584251,-2.9997267723,3.4011335373
103.4269156456,-2.9997317791,3.3996486664
104.4269728661,-2.9997160435,3.3981733322
105.4260296822,-2.9997179508,3.3966987133
106.4260869026,-2.9997143745,3.395263195
107.4261441231,-2.9997274876,3.3938407898
108.4262013435,-2.9997098446,3.3924195766
109.426258564,-2.9997153282,3.3910021782
110.4263157845,-2.9997181892,3.3896019459
111.4263730049,-2.999714613,3.3882162571
112.4264302254,-2.9997291565,3.3868367672
113.4264874458,-2.9997282028,3.3854701519
114.4265446663,-2.999730587,3.3841166496
115.4266018867,-2.9997341633,3.3827626705
116.4266591072,-2.9997274876,3.3814458847
117.4267163277,-2.9997260571,3.3801205158
118.4267735481,-2.9997198582,3.3788108826
119.4268307686,-2.9997289181,3.3775269985
120.426887989,-2.9997222424,3.3762359619
121.4269452095,-2.9997267723,3.3749730587
122.4260025024,-2.9997220039,3.3737072945
123.4260592461,-2.9997360706,3.372451067
124.4261164665,-2.9997296333,3.3712038994
125.426173687,-2.9997441769,3.3699810505
126.4262309074,-2.9997391701,3.3687615395
127.4262881279,-2.9997520447,3.3675625324
128.4263453484,-2.9997420311,3.3663351536
129.4264025688,-2.9997389317,3.3651707172
130.4264597893,-2.9997506142,3.3639762402
131.4265170097,-2.9997363091,3.3628060818
132.4265742302,-2.999730587,3.3616316319
133.4266314507,-2.9997286797,3.3604695797
134.4266886711,-2.9997344017,3.3593161106
135.4267458916,-2.9997224808,3.3581953049
136.426803112,-2.999733448,3.3570480347
137.4268603325,-2.9997320175,3.3559272289
138.4269175529,-2.9997386932,3.3548276424
139.4269747734,-2.9997479916,3.3537244797
140.4260320663,-2.9997491837,3.3526284695
141.4260892868,-2.9997470379,3.3515365124
142.4261465073,-2.9997496605,3.3504602909
143.4262032509,-2.9997522831,3.3493819237
144.4262604713,-2.9997553825,3.3483111858
145.4263176918,-2.9997467995,3.347256422
146.4263749123,-2.9997320175,3.3462195396
147.4264321327,-2.9997358322,3.3451681137
148.4264893532,-2.9997332096,3.3441267014
149.4265465736,-2.999756813,3.3430967331
150.4266037941,-2.9997346401,3.3420903683
