Time (s),Current (A),Voltage(V)
0.426024437,-2.9995996952,3.8082079887
1.4260811806,-2.9996111393,3.7734248638
2.426138401,-2.9996306896,3.7565591335
3.4261956215,-2.9996397495,3.7440137863
4.4262528419,-2.9996581078,3.7335968018
5.4263100624,-2.9996716976,3.7244963646
6.4263672829,-2.9996891022,3.7163310051
7.4254245758,-2.9996898174,3.7088422775
8.4254817963,-2.9996809959,3.7018840313
9.4255390167,-2.9996852875,3.6953372955
10.4255962372,-2.9997000694,3.6891767979
11.4256534576,-2.9996845722,3.683334589
12.4257106781,-2.9996876717,3.6777422428
13.4257678986,-2.9996774197,3.672413826
14.425825119,-2.9997193813,3.6672735214
15.4258823395,-2.9996976852,3.6623494625
16.4259395599,-2.9996900558,3.6575844288
17.4259967804,-2.9997103214,3.6529631615
18.4260540009,-2.9996948242,3.648504734
19.4261112213,-2.9996857643,3.6441466808
20.4261684418,-2.9997017384,3.6399030685
21.4262251854,-2.9996967316,3.6357905865
22.4262824059,-2.9997091293,3.6317641735
23.4263396263,-2.9996950626,3.6278162003
24.4263968468,-2.9997181892,3.6239614487
25.4254541397,-2.9997198582,3.6201851368
26.4255113602,-2.9997115135,3.6164877415
27.4255685806,-2.9996976852,3.6128759384
28.4256258011,-2.9997150898,3.6093046665
29.4256830215,-2.9997158051,3.6058111191
30.425740242,-2.9997262955,3.6023807526
31.4257974625,-2.9997124672,3.598995924
32.4258546829,-2.9997177124,3.5956778526
33.4259119034,-2.9997227192,3.5923931599
34.4259691238,-2.9997084141,3.589206934
35.4260263443,-2.9997138977,3.5860249996
36.4260835648,-2.9997375011,3.5829188824
37.4261407852,-2.9997074604,3.5798718929
38.4261980057,-2.9997234344,3.5768678188
39.4262552261,-2.9997034073,3.5739097595
40.4263119698,-2.9997060299,3.5710201263
41.4263691902,-2.9997255802,3.5681455135
42.4254264832,-2.9997136593,3.565320015
43.4254837036,-2.9997110367,3.5625634193
44.4255409241,-2.9996893406,3.5598292351
45.4255981445,-2.9997062683,3.5571451187
46.425655365,-2.9997036457,3.5544900894
47.4257125854,-2.9996993542,3.5518965721
48.4257698059,-2.9996967316,3.5493636131
49.4258270264,-2.9996981621,3.5468268394
50.4258842468,-2.9996957779,3.5443692207
51.4259414673,-2.9997084141,3.5419287682
52.4259986877,-2.9996948242,3.5395371914
53.4260559082,-2.9996953011,3.5371875763
54.4261131287,-2.9997105598,3.5348668098
55.4261703491,-2.9997255802,3.5325834751
56.4262275696,-2.9997076988,3.5303370953
57.42628479,-2.9997155666,3.5281021595
58.4263420105,-2.9997034073,3.5259318352
59.426399231,-2.9997184277,3.5237798691
60.4254555702,-2.9997017384,3.52166152
61.4255132675,-2.9997215271,3.5195615292
62.4255700111,-2.9996974468,3.5175094604
63.4256277084,-2.9997179508,3.515474081
