Time (s),Current (A),Voltage(V)
0.426024437,-2.9995934963,3.8132545948
1.4260816574,-2.9995939732,3.779733181
2.4261388779,-2.9996008873,3.7634162903
3.4251961708,-2.9996566772,3.7512948513
4.4252533913,-2.9996538162,3.741202116
5.4253106117,-2.9996359348,3.7324051857
6.4253678322,-2.9996740818,3.7244739532
7.4254250526,-2.9996716976,3.7172067165
8.4254822731,-2.9996569157,3.710454464
9.4255394936,-2.9996807575,3.7041237354
10.4255962372,-2.999683857,3.698153019
11.4256534576,-2.9996910095,3.6924536228
12.4257106781,-2.9996747971,3.6870408058
13.4257678986,-2.9996881485,3.6818623543
14.425825119,-2.9996907711,3.676889658
15.4258823395,-2.9997155666,3.6721158028
16.4259395599,-2.9997153282,3.667498827
17.4259967804,-2.9996974468,3.6630530357
18.4260540009,-2.9997081757,3.6587216854
19.4261112213,-2.9997019768,3.6545112133
20.4261684418,-2.9997045994,3.6504175663
21.4252257347,-2.9997153282,3.6464548111
22.4252829552,-2.9997086525,3.642557621
23.4253401756,-2.9997110367,3.6387867928
24.4253973961,-2.9997210503,3.6350736618
25.4254546165,-2.9997117519,3.6314439774
26.425511837,-2.9997067451,3.6278893948
27.4255690575,-2.9997160435,3.6243844032
28.4256262779,-2.9997301102,3.6209485531
29.4256834984,-2.9997360706,3.6175911427
30.425740242,-2.9997255802,3.6143078804
31.4257974625,-2.9997291565,3.6110415459
32.4258546829,-2.9997253418,3.6078343391
33.4259119034,-2.999714613,3.6046822071
34.4259691238,-2.9997098446,3.6015841961
35.4260263443,-2.9997246265,3.5985460281
36.4260835648,-2.9997329712,3.5955412388
37.4261407852,-2.9997196198,3.5925891399
38.4251980782,-2.9997205734,3.5896892548
39.4252552986,-2.9997098446,3.5868434906
40.4253125191,-2.9997088909,3.5840044022
41.4253697395,-2.9997067451,3.581253767
42.42542696,-2.999712944,3.5785164833
43.4254841805,-2.9997048378,3.5758481026
44.4255414009,-2.9996986389,3.5731947422
45.4255986214,-2.9997112751,3.5705759525
46.4256558418,-2.9997212887,3.5680019855
47.4257130623,-2.9997138977,3.5654914379
48.4257702827,-2.9997158051,3.5630261898
49.4258275032,-2.9997084141,3.5605685711
50.4258842468,-2.9997155666,3.5581688881
51.4259414673,-2.9997000694,3.55580163
52.4259986877,-2.999686718,3.553478241
53.4260559082,-2.9997081757,3.5511641502
54.4261131287,-2.9997088909,3.548917532
55.4261703491,-2.9997169971,3.5466940403
56.4252276421,-2.9997050762,3.5445144176
57.4252848625,-2.9997198582,3.5423474312
58.425342083,-2.9997167587,3.5402207375
59.4253993034,-2.9997196198,3.5381455421
60.4254565239,-2.9997270107,3.5360758305
61.4255137444,-2.9997160435,3.53403759
62.4255709648,-2.9997153282,3.5320355892
63.4256281853,-2.9997265339,3.5300655365
64.4256854057,-2.9997282028,3.5281145573
65.4257426262,-2.9997303486,3.5262038708
66.4257998466,-2.9997344017,3.5242831707
67.4258570671,-2.9997308254,3.52242136
68.4259142876,-2.9997103214,3.5205945969
69.4259710312,-2.9997241497,3.5187666416
70.4260282516,-2.9997336864,3.5169668198
71.4260854721,-2.9997236729,3.5151777267
72.4261426926,-2.9997167587,3.5134356022
73.4251999855,-2.9997208118,3.5116965771
74.425257206,-2.9997220039,3.5099782944
75.4253144264,-2.9997346401,3.5082902908
76.4253716469,-2.9997336864,3.5066370964
77.4254288673,-2.9997332096,3.5049490929
78.4254860878,-2.9997282028,3.5033390522
79.4255433083,-2.9997220039,3.5017123222
80.4256005287,-2.9997279644,3.500118494
81.4256577492,-2.9997091293,3.49852705
82.4257149696,-2.9997315407,3.4969453812
83.4257721901,-2.9997141361,3.4954135418
84.4258294106,-2.999724865,3.4938755035
85.425886631,-2.9997289181,3.4923453331
86.4259438515,-2.9997398853,3.490840435
