Time (s),Current (A),Voltage(V)
0.4340248108,-2.9996211529,3.7873783112
1.4340820313,-2.9996049404,3.7474076748
2.4331393242,-2.9996502399,3.7285721302
3.4331965446,-2.9996557236,3.7145605087
4.4332532883,-2.9996721745,3.7029783726
5.4333105087,-2.9996676445,3.6928851604
6.4333677292,-2.9997003078,3.6838288307
7.4334249496,-2.9997055531,3.6755197048
8.4334821701,-2.9996755123,3.6678287983
9.4335393906,-2.9996945858,3.6606080532
10.433596611,-2.9997177124,3.6537842751
11.4336538315,-2.9997127056,3.6473400593
12.4337110519,-2.9997158051,3.6411418915
13.4337682724,-2.9997007847,3.6352274418
14.4338254929,-2.9997014999,3.629509449
15.4338827133,-2.999724865,3.6240053177
16.4339399338,-2.9997184277,3.6186957359
17.4339971542,-2.9997363091,3.6135447025
18.4340543747,-2.9997439384,3.6085333824
19.4341115952,-2.9997329712,3.6036436558
20.4331688881,-2.9997384548,3.5988762379
21.4332261086,-2.9997410774,3.5942001343
22.433283329,-2.9997384548,3.5896425247
23.4333405495,-2.9997160435,3.5851771832
24.4333972931,-2.9997372627,3.5807743073
25.4334545135,-2.9997260571,3.5764994621
26.433511734,-2.9997317791,3.5722854137
27.4335689545,-2.9997498989,3.5681126118
28.4336261749,-2.9997315407,3.5640425682
29.4336833954,-2.9997425079,3.560012579
30.4337406158,-2.9997344017,3.5560605526
31.4337978363,-2.9997324944,3.5521614552
32.4338550568,-2.999733448,3.5483443737
33.4339122772,-2.9997651577,3.5445506573
34.4339694977,-2.99974823,3.5408382416
35.4340267181,-2.9997427464,3.5371751785
36.4340839386,-2.9997279644,3.5335931778
37.4331412315,-2.9997308254,3.5300569534
38.433198452,-2.9997344017,3.5265533924
39.4332556725,-2.9997320175,3.5231215954
40.4333128929,-2.9997360706,3.5197165012
41.4333701134,-2.9997692108,3.51638484
42.4334273338,-2.9997594357,3.5130972862
43.4334845543,-2.9997384548,3.5098667145
44.4335412979,-2.9997310638,3.506657362
45.4335985184,-2.9997441769,3.5035154819
46.4336557388,-2.999735117,3.5004374981
47.4337129593,-2.9997348785,3.4973771572
48.4337701797,-2.9997155666,3.4943549633
49.4338274002,-2.9997069836,3.4913988113
50.4338846207,-2.9997212887,3.488474369
51.4339418411,-2.9997324944,3.4855866432
52.4339990616,-2.9997324944,3.4827435017
53.434056282,-2.9997227192,3.4799575806
54.4341135025,-2.9997262955,3.4771938324
55.4331703186,-2.9997465611,3.4744768143
56.4332280159,-2.9997460842,3.471807003
57.4332847595,-2.9997355938,3.469152689
58.4333424568,-2.9997320175,3.4665291309
59.4333992004,-2.9997286797,3.4639630318
60.4334568977,-2.9997456074,3.4614140987
61.4335136414,-2.9997506142,3.4589087963
62.4335713387,-2.9997267723,3.45642066
63.4336280823,-2.9997622967,3.453981638
64.4336853027,-2.9997553825,3.4515752792
65.4337425232,-2.9997439384,3.4492058754
66.4337997437,-2.9997420311,3.4468266964
67.4338564873,-2.9997317791,3.4445302486
68.4339141846,-2.9997372627,3.4422566891
69.4339709282,-2.9997222424,3.4399766922
70.4340286255,-2.9997429848,3.4377498627
71.4340853691,-2.9997355938,3.4355573654
72.4331431389,-2.9997522831,3.4333570004
73.4331998825,-2.9997322559,3.4312009811
74.4332575798,-2.9997484684,3.4290823936
75.4333143234,-2.9997403622,3.4269483089
76.4333720207,-2.9997375011,3.4248905182
77.4334287643,-2.9997398853,3.4228494167
78.4334864616,-2.999714613,3.4208054543
79.4335432053,-2.999727726,3.4188258648
80.4336009026,-2.9997220039,3.4168412685
81.4336576462,-2.9997270107,3.4148795605
82.4337153435,-2.9997386932,3.4129266739
83.4337720871,-2.9997415543,3.4110283852
84.4338293076,-2.9997415543,3.4091300964
85.433886528,-2.9997484684,3.4072639942
86.4339437485,-2.9997372627,3.4054129124
87.4340004921,-2.999735117,3.4035916328
88.4340581894,-2.9997437,3.4017708302
89.434114933,-2.9997291565,3.3999757767
90.433172226,-2.9997456074,3.3982048035
91.4332294464,-2.9997227192,3.3964602947
92.4332866669,-2.9997355938,3.394705534
93.4333438873,-2.9997382164,3.3929975033
94.4334011078,-2.9997444153,3.3913052082
95.4334583282,-2.9997577667,3.389623642
96.4335155487,-2.9997549057,3.3879644871
97.4335727692,-2.9997513294,3.3863220215
98.4336299896,-2.99974823,3.3846902847
99.4336872101,-2.9997491837,3.3830850124
100.4337444305,-2.9997460842,3.3814685345
101.433801651,-2.9997355938,3.3798890114
102.4338588715,-2.9997546673,3.3783392906
103.4339160919,-2.9997868538,3.376781702
104.4339733124,-2.999765873,3.3752429485
105.4340305328,-2.9997401237,3.3737335205
106.4340877533,-2.9997491837,3.3721961975
107.4331445694,-2.9997689724,3.370721817
108.4332017899,-2.9997582436,3.3692531586
109.4332590103,-2.9997603893,3.3677968979
110.4333162308,-2.9997479916,3.3663489819
111.4333734512,-2.9997680187,3.3649172783
112.4334306717,-2.9997522831,3.3635063171
113.4334878922,-2.9997625351,3.3620884418
114.4335451126,-2.9997425079,3.3606798649
115.4336023331,-2.9997649193,3.3592801094
116.4336595535,-2.9997603893,3.357929945
117.433716774,-2.9997527599,3.3565440178
118.4337739944,-2.9997484684,3.3552153111
119.4338312149,-2.9997520447,3.3538775444
120.4338884354,-2.9997775555,3.3525483608
121.4339456558,-2.99974823,3.3512382507
122.4340028763,-2.9997596741,3.3499472141
123.4340600967,-2.9997591972,3.3486552238
124.4341173172,-2.9997768402,3.3473923206
125.4331741333,-2.9997441769,3.346123457
126.4332313538,-2.9997782707,3.3448719978
127.4332885742,-2.9997780323,3.3436357975
128.4333457947,-2.99974823,3.3423953056
129.4334030151,-2.9997365475,3.3411567211
130.4334602356,-2.9997487068,3.339951992
131.4335174561,-2.9997355938,3.3387646675
132.4335746765,-2.9997363091,3.3375737667
133.433631897,-2.9997372627,3.336401701
134.4336891174,-2.9997417927,3.3352313042
135.4337463379,-2.9997637272,3.3340640068
136.4338035583,-2.999774456,3.332911253
137.4338607788,-2.9997656345,3.3317806721
138.4339179993,-2.9997711182,3.3306524754
139.4339752197,-2.9997746944,3.3295147419
140.4340324402,-2.9997529984,3.3284010887
141.4340896606,-2.9997689724,3.3272852898
142.4331469536,-2.9997565746,3.326182127
143.4332036972,-2.9997704029,3.3250889778
144.4332609177,-2.9997410774,3.3240196705
145.4333181381,-2.9997534752,3.3229329586
146.4333753586,-2.9997801781,3.3218739033
147.433432579,-2.9997732639,3.3208167553
148.4334897995,-2.99979496,3.3197720051
149.43354702,-2.9997663498,3.3187553883
150.4336042404,-2.9997661114,3.317728281
151.4336614609,-2.9997308254,3.3167021275
152.4337186813,-2.9997699261,3.3156847954
153.4337759018,-2.9997384548,3.3146736622
154.4338331223,-2.9997932911,3.3136761189
155.4338903427,-2.9997680187,3.3126888275
156.4339475632,-2.9997601509,3.3117005825
157.4340047836,-2.9997775555,3.31072855
158.4340620041,-2.999771595,3.3097846508
159.4341192245,-2.9997637272,3.3088066578
160.4331765175,-2.9997692108,3.3078577518
161.4332337379,-2.999778986,3.3069274426
162.4332909584,-2.9997797012,3.305965662
163.433347702,-2.9997603893,3.3050541878
164.4334049225,-2.9997906685,3.3041238785
165.4334621429,-2.9997787476,3.3032093048
166.4335193634,-2.9997823238,3.3022964001
167.4335765839,-2.9997782707,3.3014023304
168.4336338043,-2.9997622967,3.3005073071
169.4336910248,-2.9997618198,3.2996151447
170.4337482452,-2.9997646809,3.2987277508
171.4338054657,-2.9997844696,3.2978651524
172.4338626862,-2.9997894764,3.2969932556
173.4339199066,-2.9997711182,3.2961513996
174.4339771271,-2.9997732639,3.2952849865
175.4340343475,-2.9997701645,3.2944393158
176.434091568,-2.999768734,3.2935647964
177.4331488609,-2.9997787476,3.2927310467
178.4332056046,-2.9997794628,3.2918772697
179.4332633018,-2.9997680187,3.2910690308
180.4333200455,-2.9997701645,3.2902345657
181.4333777428,-2.9997630119,3.2894341946
182.4334344864,-2.9997622967,3.2886078358
183.4334917068,-2.9997594357,3.2877936363
184.4335489273,-2.9997785091,3.2869946957
185.4336061478,-2.9997639656,3.2862167358
186.4336628914,-2.9997618198,3.2854151726
187.4337205887,-2.9997735023,3.2846171856
188.4337773323,-2.9997637272,3.2838599682
189.4338350296,-2.9997603893,3.2830665112
190.4338917732,-2.9997830391,3.2822952271
191.4339494705,-2.9997851849,3.2815220356
192.4340062141,-2.9997718334,3.2807767391
193.4340639114,-2.9997837543,3.2800285816
194.4341206551,-2.9997868538,3.2792761326
195.4331784248,-2.999778986,3.2785446644
196.4332351685,-2.9997916222,3.277785778
197.4332928658,-2.9997842312,3.277061224
198.4333496094,-2.9997823238,3.2763185501
199.4334073067,-2.9997828007,3.2755913734
200.4334640503,-2.9997918606,3.2748646736
201.4335217476,-2.9997854233,3.2741501331
202.4335784912,-2.9997849464,3.2734439373
203.4336357117,-2.9997787476,3.2727131844
204.4336929321,-2.9997849464,3.2720215321
205.4337501526,-2.9997880459,3.2713499069
206.4338068962,-2.9997842312,3.2706356049
207.4338645935,-2.9998073578,3.2699580193
208.4339213371,-2.9997909069,3.2692551613
209.4339790344,-2.9998128414,3.2685647011
210.434035778,-2.9997768402,3.2678890228
211.4340934753,-2.999786377,3.2671833038
212.4331502914,-2.9997742176,3.2665324211
213.4332075119,-2.9997735023,3.2658641338
214.4332647324,-2.9997732639,3.2652008533
215.4333219528,-2.9997916222,3.2645223141
216.4333791733,-2.9997897148,3.2638587952
217.4334363937,-2.9997932911,3.2632017136
218.4334936142,-2.9997811317,3.2625391483
219.4335508347,-2.9997775555,3.2618801594
220.4336080551,-2.9997820854,3.2612380981
221.4336652756,-2.9997742176,3.2605977058
222.433722496,-2.9997775555,3.2599627972
223.4337797165,-2.9997656345,3.2593135834
224.433836937,-2.9997665882,3.25867033
225.4338941574,-2.999768734,3.2580449581
226.433950901,-2.9997601509,3.2574167252
227.4340081215,-2.9997711182,3.2567667961
228.4340653419,-2.9997694492,3.2561404705
229.4341225624,-2.9997770786,3.2555196285
