Time (s),Current (A),Voltage(V)
0.4260239601,-2.9995849133,3.7748856544
1.4260816574,-2.9996275902,3.7316484451
2.426138401,-2.9996092319,3.7112557888
3.4261960983,-2.9996442795,3.6960725784
4.4252529144,-2.9996359348,3.683560133
5.4253101349,-2.9996776581,3.6727073193
6.4253673553,-2.9996502399,3.6629958153
7.4254245758,-2.9996728897,3.6541240215
8.4254813194,-2.9996743202,3.6459369659
9.4255385399,-2.9996840954,3.6382534504
10.4255957603,-2.9996790886,3.6310031414
11.4256529808,-2.9996774197,3.624114275
12.4257102013,-2.9996907711,3.6175386906
13.4257674217,-2.999666214,3.6112239361
14.4258246422,-2.9997014999,3.6051323414
15.4258818626,-2.999707222,3.599230051
16.4259390831,-2.9997062683,3.5935173035
17.4259963036,-2.9997031689,3.5879590511
18.426053524,-2.9997115135,3.5825397968
19.4261107445,-2.9997031689,3.5772686005
20.4261679649,-2.9996790886,3.5720665455
21.4252252579,-2.9997029305,3.5670156479
22.4252824783,-2.9997074604,3.5620317459
23.4253396988,-2.9997050762,3.557179451
24.4253969193,-2.9997241497,3.5524039268
25.4254541397,-2.999702692,3.5476744175
26.4255113602,-2.9997315407,3.5430414677
27.4255685806,-2.9997200966,3.5384876728
28.4256253242,-2.9997158051,3.5339896679
29.4256825447,-2.9996988773,3.5295608044
30.4257397652,-2.9997291565,3.5252044201
31.4257969856,-2.9997279644,3.5208909512
32.4258542061,-2.999707222,3.5166573524
33.4259114265,-2.999710083,3.5124595165
34.425968647,-2.999714613,3.5083351135
35.4260258675,-2.9997239113,3.5042819977
36.4260830879,-2.9996967316,3.5002436638
37.4261403084,-2.9997181892,3.4962823391
38.4261975288,-2.9997372627,3.4923853874
39.4252548218,-2.9997200966,3.488509655
40.4253120422,-2.9996900558,3.4847178459
41.4253692627,-2.9997265339,3.4809482098
42.4254264832,-2.9996936321,3.4772167206
43.4254837036,-2.9997222424,3.473552227
44.4255409241,-2.9996974468,3.4699201584
45.4255981445,-2.9997088909,3.4663364887
46.425655365,-2.9996917248,3.4628059864
47.4257125854,-2.9997012615,3.4592983723
48.4257693291,-2.9997236729,3.4558444023
49.4258265495,-2.9996864796,3.4524531364
50.42588377,-2.9997117519,3.4490857124
51.4259409904,-2.9997057915,3.4457845688
52.4259982109,-2.9997067451,3.4425005913
53.4260554314,-2.9997267723,3.4392678738
54.4261126518,-2.9997096062,3.43607831
55.4261698723,-2.9996967316,3.4329252243
56.4252271652,-2.9997215271,3.4298040867
57.4252843857,-2.9997014999,3.4267389774
58.4253416061,-2.999710083,3.4236893654
59.4253988266,-2.9996871948,3.4206840992
