Time (s),Current (A),Voltage(V)
0.4240241051,-2.9995653629,3.8230810165
1.4240813255,-2.9995949268,3.789588213
2.424138546,-2.9995963573,3.7735877037
3.4241957664,-2.9996421337,3.7618737221
4.4242529869,-2.9996666908,3.7522416115
5.4243102074,-2.9996716976,3.7438673973
6.4243674278,-2.9996795654,3.736361742
7.4244246483,-2.9996948242,3.7295286655
8.4234814644,-2.9996919632,3.7231621742
9.4235391617,-2.9996728897,3.7172150612
10.4235959053,-2.999682188,3.7116222382
11.4236536026,-2.9997074604,3.7063262463
12.4237103462,-2.9997022152,3.7012708187
13.4237675667,-2.9997081757,3.6964578629
14.4238247871,-2.9996986389,3.6918318272
15.4238820076,-2.999683857,3.6874065399
16.4239387512,-2.999694109,3.6831407547
17.4239964485,-2.9997143745,3.6790106297
18.4240531921,-2.9997193813,3.6750190258
19.4241108894,-2.9997200966,3.6711606979
20.4241676331,-2.9997098446,3.6674106121
21.4242253304,-2.9997143745,3.663790226
22.424282074,-2.9997105598,3.6602442265
23.4243397713,-2.9997260571,3.6568069458
24.4243965149,-2.9997110367,3.653470993
25.4234542847,-2.9997048378,3.6501817703
26.4235110283,-2.9997041225,3.6469786167
27.4235687256,-2.9997081757,3.643846035
28.4236254692,-2.9997196198,3.6407651901
29.4236831665,-2.9997479916,3.6377675533
30.4237399101,-2.9997274876,3.6348109245
31.4237976074,-2.9997267723,3.631925106
32.423854351,-2.9997265339,3.6290633678
33.4239115715,-2.9997181892,3.6262814999
34.423968792,-2.9997062683,3.6235322952
35.4240260124,-2.9997122288,3.6208095551
36.424082756,-2.999733448,3.6181547642
37.4241404533,-2.9997057915,3.6155612469
38.424197197,-2.9997074604,3.612965107
39.4242548943,-2.9996974468,3.610440731
40.4243116379,-2.999704361,3.6079611778
41.4243693352,-2.999727726,3.6054806709
42.4244260788,-2.9997117519,3.6030578613
43.4234833717,-2.9997158051,3.6006867886
44.4235405922,-2.9997055531,3.598331213
45.4235978127,-2.9996979237,3.5959992409
46.4236550331,-2.9997057915,3.5937261581
47.4237122536,-2.9996962547,3.5914719105
48.423769474,-2.9997048378,3.5892593861
49.4238266945,-2.9996917248,3.5870695114
