Time (s),Current (A),Voltage(V)
0.4230241776,-2.999622345,3.8453712463
1.423081398,-2.9996356964,3.8170220852
2.4231381416,-2.9996185303,3.8030121326
3.4231953621,-2.9996256828,3.7926113605
4.4232525826,-2.9996850491,3.7839956284
5.423309803,-2.9996802807,3.7764716148
6.4233670235,-2.9996960163,3.7697417736
7.4234242439,-2.9996919632,3.7635011673
8.4234814644,-2.9997208118,3.7577254772
9.4235386848,-2.9997048378,3.7523257732
10.4235959053,-2.9997050762,3.7471828461
11.4236531258,-2.9997124672,3.7423298359
12.4237103462,-2.9997096062,3.7376847267
13.4237675667,-2.9997086525,3.7332286835
14.4238247871,-2.9997017384,3.7289726734
15.4238820076,-2.9997181892,3.7248458862
16.4239392281,-2.9997112751,3.7209160328
17.4239964485,-2.9997143745,3.7170975208
18.4230537415,-2.9997169971,3.7134377956
19.4231109619,-2.9997186661,3.7098665237
20.4231681824,-2.9997138977,3.7064111233
21.423224926,-2.9997301102,3.7030467987
22.4232821465,-2.9997253418,3.6997628212
23.4233393669,-2.9997270107,3.6965870857
24.4233965874,-2.9997410774,3.6934354305
25.4234538078,-2.9997179508,3.6904194355
26.4235110283,-2.9997270107,3.6874189377
27.4235682487,-2.9997527599,3.6845200062
28.4236254692,-2.9997355938,3.6816403866
29.4236826897,-2.9997527599,3.6788430214
30.4237399101,-2.9997348785,3.6760838032
31.4237971306,-2.9997410774,3.6733727455
32.423854351,-2.9997282028,3.6707334518
33.4239115715,-2.9997413158,3.6681053638
34.423968792,-2.9997255802,3.6655340195
35.4230260849,-2.999727726,3.663007021
36.4230833054,-2.9997525215,3.6605172157
37.4231405258,-2.9997234344,3.6580495834
38.4231977463,-2.9997475147,3.6556274891
39.4232549667,-2.9997341633,3.6532359123
40.4233121872,-2.999755621,3.6508905888
41.4233689308,-2.999727726,3.6485798359
42.4234261513,-2.9997227192,3.6462962627
43.4234833717,-2.9997210503,3.6440479755
44.4235405922,-2.9997501373,3.6418354511
45.4235978127,-2.9997155666,3.6396369934
46.4236550331,-2.9997265339,3.6374700069
47.4237122536,-2.9997415543,3.6353485584
48.423769474,-2.9997208118,3.6332404613
49.4238266945,-2.999733448,3.6311872005
50.4238839149,-2.999724865,3.6291470528
51.4239411354,-2.9997224808,3.6271529198
52.4239983559,-2.9997222424,3.6251637936
53.423055172,-2.9997282028,3.6232287884
54.4231128693,-2.9997160435,3.621263504
55.4231696129,-2.9997344017,3.6193771362
56.4232273102,-2.9997117519,3.6175174713
57.4232840538,-2.9997141361,3.6156554222
58.4233417511,-2.9997346401,3.6138417721
59.4233984947,-2.999714613,3.6120586395
60.423456192,-2.9997150898,3.6102921963
61.4235129356,-2.9997117519,3.6085426807
62.4235701561,-2.9997551441,3.6068320274
63.4236273766,-2.9997372627,3.6051371098
64.423684597,-2.9997372627,3.603458643
65.4237413406,-2.9997291565,3.6018102169
66.4237990379,-2.9997303486,3.6002049446
67.4238557816,-2.9997310638,3.5986068249
68.4239134789,-2.9997286797,3.5970137119
69.4239702225,-2.9997315407,3.5954480171
70.4230279922,-2.9997413158,3.5939383507
71.4230847359,-2.9997375011,3.5924220085
72.4231424332,-2.999727726,3.5909245014
73.4231991768,-2.9997267723,3.5894296169
74.4232568741,-2.9997365475,3.5879487991
75.4233136177,-2.9997172356,3.5865049362
76.423371315,-2.9997227192,3.5850846767
77.4234280586,-2.9997324944,3.5836901665
78.4234857559,-2.9997446537,3.5823104382
79.4235424995,-2.9997196198,3.5809266567
80.4236001968,-2.9997301102,3.5795512199
81.4236569405,-2.9997320175,3.5781919956
82.4237141609,-2.9997384548,3.576884985
83.4237713814,-2.9997372627,3.5755701065
84.4238286018,-2.9997415543,3.5742776394
85.4238853455,-2.9997355938,3.5729813576
86.4239430428,-2.9997344017,3.5717024803
87.4239997864,-2.9997363091,3.5704510212
88.4230570793,-2.9997456074,3.5692269802
89.4231142998,-2.9997215271,3.5679974556
90.4231715202,-2.9997553825,3.5667476654
