Time (s),Current (A),Voltage(V)
0.4370250702,-2.9996602535,3.8484432697
1.4370822906,-2.9996287823,3.8203883171
2.4371395111,-2.9996328354,3.8066134453
3.4371967316,-2.9996542931,3.7963678837
4.437253952,-2.9997000694,3.7879238129
5.4373106956,-2.99969244,3.7804944515
6.4373679161,-2.9997158051,3.7738251686
7.4374251366,-2.9997246265,3.7677052021
8.437482357,-2.999714613,3.762005806
9.4375395775,-2.99969244,3.7566342354
10.4375967979,-2.9997291565,3.7515950203
11.4376540184,-2.999710083,3.746781826
12.4377112389,-2.9997348785,3.742164135
13.4377684593,-2.9997165203,3.7377688885
14.4378256798,-2.9997234344,3.7335636616
15.4378829002,-2.9997208118,3.7295064926
16.4379401207,-2.9997260571,3.7256026268
17.4369974136,-2.9997372627,3.7218225002
18.4370546341,-2.9997365475,3.7181680202
19.4371118546,-2.9997386932,3.7146513462
20.437169075,-2.9997291565,3.7112543583
21.4372262955,-2.9997224808,3.7079191208
22.4372835159,-2.999707222,3.7046835423
23.4373407364,-2.9997377396,3.7015295029
24.4373979568,-2.9997491837,3.6984415054
25.4374547005,-2.9997377396,3.6954386234
26.4375119209,-2.9997265339,3.6924870014
27.4375691414,-2.9997458458,3.6896052361
28.4376263618,-2.9997324944,3.6867706776
29.4376835823,-2.999735117,3.6840107441
30.4377408028,-2.9997508526,3.6812806129
31.4377980232,-2.9997513294,3.6785886288
32.4378552437,-2.9997315407,3.6759636402
33.4379124641,-2.9997398853,3.6733727455
34.4369697571,-2.9997546673,3.6708407402
35.4370269775,-2.9997606277,3.6683213711
36.437084198,-2.9997563362,3.6658437252
37.4371414185,-2.9997525215,3.6633973122
38.4371986389,-2.9997403622,3.6609995365
39.4372558594,-2.9997508526,3.6586301327
40.4373130798,-2.9997410774,3.6563129425
41.4373703003,-2.9997360706,3.6539940834
42.4374275208,-2.9997479916,3.6517336369
43.4374847412,-2.9997563362,3.6495044231
44.4375419617,-2.9997444153,3.6472873688
45.4375987053,-2.9997415543,3.6451132298
46.4376559258,-2.9997389317,3.6429789066
47.4377131462,-2.9997541904,3.6408472061
48.4377703667,-2.9997320175,3.6387658119
49.4378275871,-2.9997303486,3.6367018223
50.4378848076,-2.9997360706,3.6346564293
51.437942028,-2.9997241497,3.6326544285
52.436999321,-2.9997570515,3.6306824684
53.4370565414,-2.9997403622,3.6287415028
54.4371137619,-2.9997270107,3.6268162727
55.4371709824,-2.9997413158,3.6249120235
56.4372282028,-2.9997282028,3.6230421066
57.4372854233,-2.9997680187,3.6212234497
58.4373426437,-2.9997413158,3.6194005013
59.4373998642,-2.9997270107,3.6176133156
60.4374570847,-2.9997391701,3.6158518791
61.4375143051,-2.9997467995,3.614115715
62.4375715256,-2.9997377396,3.612382412
63.437628746,-2.9997413158,3.6106812954
64.4376854897,-2.9997310638,3.6089954376
65.4377427101,-2.9997375011,3.6073639393
66.4377999306,-2.9997582436,3.6057462692
67.437857151,-2.9997498989,3.6041429043
