Time (s),Current (A),Voltage(V)
0.42202425,-2.9996378422,3.8475224972
1.4220814705,-2.9996268749,3.8196172714
2.4211387634,-2.9996170998,3.8057909012
3.421195507,-2.9996521473,3.7955188751
4.4212532043,-2.9996910095,3.7870092392
5.421309948,-2.9996857643,3.7795467377
6.4213676453,-2.9997045994,3.7728698254
7.4214243889,-2.9997143745,3.7667181492
8.4214820862,-2.9997155666,3.7609903812
9.4215388298,-2.9996907711,3.7556176186
10.4215965271,-2.9997341633,3.7505502701
11.4216532707,-2.9997279644,3.7457077503
12.4217104912,-2.9996972084,3.7411084175
13.4217677116,-2.9997041225,3.7366912365
14.4218249321,-2.9997234344,3.7324671745
15.4218821526,-2.9997179508,3.7283816338
16.421939373,-2.999714613,3.7245047092
17.4219961166,-2.9997117519,3.7207226753
18.4220538139,-2.9997169971,3.7170562744
19.4221105576,-2.9997391701,3.713534832
20.4221682549,-2.9997224808,3.710103035
21.4222249985,-2.9997117519,3.7067699432
22.4222826958,-2.9997420311,3.7035152912
23.4223394394,-2.999730587,3.7003517151
24.4223971367,-2.9997069836,3.6972718239
25.4224538803,-2.9997274876,3.6942481995
26.4225115776,-2.9997224808,3.6912944317
27.4225683212,-2.9997234344,3.6884098053
28.4226260185,-2.9997220039,3.6855733395
29.4226827621,-2.9997069836,3.6828000546
30.4227404594,-2.9997491837,3.6800546646
31.4227972031,-2.9997370243,3.677396059
32.4228549004,-2.9997410774,3.6747477055
33.422911644,-2.9997406006,3.6721279621
34.4229693413,-2.9997358322,3.6695725918
35.4230260849,-2.999745369,3.6670606136
36.4230833054,-2.9997472763,3.6645891666
37.4221401215,-2.9997386932,3.6621522903
38.4221973419,-2.9997513294,3.6597688198
39.4222545624,-2.9997253418,3.6573877335
40.4223117828,-2.9997384548,3.6550369263
41.4223690033,-2.999710083,3.6527450085
42.4224262238,-2.9997446537,3.6504945755
43.4224834442,-2.9997193813,3.6482565403
44.4225406647,-2.9997317791,3.646023035
45.4225978851,-2.9997227192,3.6438698769
46.4226551056,-2.9997262955,3.6417324543
47.422712326,-2.9997265339,3.6395969391
48.4227695465,-2.9997520447,3.6375048161
49.422826767,-2.9997458458,3.6354384422
50.4228839874,-2.9997370243,3.6334121227
51.4229412079,-2.9997160435,3.6314284801
52.4229984283,-2.9997153282,3.6294400692
53.4230556488,-2.9997437,3.6274807453
54.4221129417,-2.9997289181,3.6255526543
55.4221696854,-2.9997377396,3.6236598492
56.4222269058,-2.9997363091,3.6218016148
57.4222841263,-2.9997279644,3.6199736595
58.4223413467,-2.9997220039,3.6181416512
59.4223985672,-2.9997549057,3.616351366
60.4224557877,-2.9997596741,3.6145837307
61.4225130081,-2.999751091,3.6128425598
62.4225702286,-2.9997286797,3.6111450195
63.422627449,-2.9997494221,3.6094415188
64.4226846695,-2.9997377396,3.6077606678
65.42274189,-2.9997279644,3.6061303616
66.4227991104,-2.9997227192,3.6045043468
67.4228563309,-2.9997262955,3.602891922
68.4229135513,-2.9997186661,3.6013326645
69.4229707718,-2.9997122288,3.5997753143
70.4230279922,-2.9997153282,3.598238945
71.4230852127,-2.9997437,3.5967319012
72.4221425056,-2.9997329712,3.595236063
73.4221997261,-2.9997332096,3.593770504
74.4222569466,-2.9997076988,3.5923154354
75.4223136902,-2.9997432232,3.5908596516
76.4223709106,-2.9997336864,3.5894508362
77.4224281311,-2.9997320175,3.588041544
78.4224853516,-2.9997420311,3.5866501331
79.422542572,-2.9997498989,3.5852770805
80.4225997925,-2.999733448,3.5839242935
81.4226570129,-2.9997415543,3.5825707912
82.4227142334,-2.9997591972,3.5812447071
83.4227714539,-2.9997386932,3.5799527168
84.4228286743,-2.9997465611,3.5786478519
85.4228858948,-2.9997611046,3.5773434639
86.4229431152,-2.9997663498,3.5760977268
87.4230003357,-2.9997506142,3.5748426914
88.4230575562,-2.9997646809,3.5736088753
89.4221148491,-2.9997396469,3.5723762512
90.4221720695,-2.99974823,3.571160078
91.42222929,-2.9997470379,3.5699634552
92.4222865105,-2.999755621,3.5687668324
93.4223437309,-2.9997513294,3.5675795078
94.4224009514,-2.9997437,3.5664145947
95.422457695,-2.9997348785,3.5652589798
96.4225149155,-2.9997293949,3.5641114712
97.4225721359,-2.9997355938,3.5629746914
98.4226293564,-2.9997501373,3.5618314743
99.4226865768,-2.999745369,3.560700655
100.4227437973,-2.999756813,3.5596075058
101.4228010178,-2.999755621,3.5584962368
102.4228582382,-2.9997377396,3.5574188232
103.4229154587,-2.999727726,3.5563323498
104.4229726791,-2.9997432232,3.5552444458
105.4230298996,-2.9997372627,3.5541567802
106.4230871201,-2.9997341633,3.5530936718
107.422144413,-2.9997591972,3.5520424843
108.4222016335,-2.9997637272,3.550996542
109.4222588539,-2.9997630119,3.5499620438
110.4223160744,-2.9997360706,3.5489346981
111.4223732948,-2.9997458458,3.5478944778
112.4224305153,-2.9997441769,3.5468804836
113.4224877357,-2.999756813,3.5458853245
114.4225449562,-2.9997506142,3.5448553562
115.4226016998,-2.9997529984,3.5438611507
116.4226589203,-2.9997427464,3.5428645611
117.4227161407,-2.9997413158,3.541885376
118.4227733612,-2.9997446537,3.5408835411
119.4228305817,-2.9997515678,3.5399196148
120.4228878021,-2.9997491837,3.538949728
121.4229450226,-2.9997417927,3.5380003452
122.423002243,-2.9997484684,3.5370004177
123.4230594635,-2.9997310638,3.5360455513
124.4221167564,-2.9997694492,3.5350952148
125.4221739769,-2.9997608662,3.5341491699
126.4222311974,-2.999755621,3.5332238674
127.4222884178,-2.999776125,3.5322594643
128.4223456383,-2.9997274876,3.5313355923
129.4224028587,-2.9997439384,3.5304143429
130.4224600792,-2.9997389317,3.5294959545
131.4225172997,-2.9997694492,3.5285449028
132.4225745201,-2.999753952,3.5276539326
133.4226317406,-2.9997634888,3.526740551
134.4226884842,-2.999745369,3.5258321762
135.4227457047,-2.9997541904,3.524938345
136.4228029251,-2.9997360706,3.5240581036
137.4228601456,-2.9997444153,3.5231654644
138.422917366,-2.999723196,3.5222785473
139.4229745865,-2.9997565746,3.5213871002
140.4230318069,-2.9997520447,3.5204987526
141.4230890274,-2.9997551441,3.5196199417
142.4221458435,-2.9997391701,3.5187542439
143.4222035408,-2.9997625351,3.5178809166
144.4222602844,-2.9997537136,3.5170161724
145.4223179817,-2.9997515678,3.5161552429
