Time (s),Current (A),Voltage(V)
0.4250245094,-2.999573946,3.7956106663
1.4250812531,-2.9995965958,3.7562639713
2.4251384735,-2.9996035099,3.7377426624
3.425195694,-2.9996240139,3.7241764069
4.4242529869,-2.9996626377,3.7130880356
5.4243102074,-2.9996511936,3.7035017014
6.4243674278,-2.9996602535,3.6949539185
7.4244246483,-2.9996578693,3.6871728897
8.4244818687,-2.9996774197,3.679974556
9.4245390892,-2.9996836185,3.6732368469
10.4245963097,-2.9996697903,3.6669251919
11.4246535301,-2.9996740818,3.6609358788
12.4247107506,-2.9996910095,3.6552462578
13.424767971,-2.9996933937,3.6498124599
14.4248251915,-2.9996898174,3.6446032524
15.424882412,-2.9997014999,3.6395800114
16.4249396324,-2.9996964931,3.6347594261
17.4249968529,-2.999707222,3.6300709248
18.4250540733,-2.999689579,3.6255738735
19.4251112938,-2.9996881485,3.6211957932
20.4251685143,-2.9996883869,3.6169445515
21.4252252579,-2.9997160435,3.6127660275
22.4242825508,-2.9996740818,3.6087257862
23.4243392944,-2.9996869564,3.604783535
24.4243969917,-2.9997246265,3.600910902
25.4244537354,-2.9996871948,3.5971391201
26.4245114326,-2.9996979237,3.5934319496
27.4245681763,-2.9996953011,3.5898146629
28.4246258736,-2.9996774197,3.5862503052
29.4246826172,-2.9997057915,3.582775116
30.4247403145,-2.9997086525,3.5793318748
31.4247970581,-2.9996910095,3.5759649277
32.4248547554,-2.999683857,3.5726315975
33.424911499,-2.9996993542,3.5693893433
34.4249691963,-2.9996871948,3.5661604404
35.4250259399,-2.9997105598,3.563028574
36.4250836372,-2.9996845722,3.5599057674
37.4251403809,-2.9996910095,3.5568568707
38.4251980782,-2.9996666908,3.5538499355
39.4242548943,-2.9996936321,3.5508952141
40.4243121147,-2.9996650219,3.5479843616
41.4243688583,-2.9996521473,3.5451066494
42.4244260788,-2.9996712208,3.5422399044
43.4244832993,-2.9996829033,3.5394439697
44.4245405197,-2.9996936321,3.5366892815
45.4245977402,-2.9996755123,3.5339696407
46.4246549606,-2.9996900558,3.531275034
47.4247121811,-2.9996879101,3.5286180973
48.4247694016,-2.9996869564,3.5260226727
49.424826622,-2.9996762276,3.5234487057
50.4248838425,-2.9996798038,3.5209028721
51.4249410629,-2.9996623993,3.5184056759
52.4249982834,-2.9996700287,3.5159344673
53.4250555038,-2.9996700287,3.513479948
54.4251127243,-2.9996926785,3.5110599995
55.4251699448,-2.9996466637,3.5086865425
56.4252271652,-2.9996769428,3.5063216686
57.4242844582,-2.9996843338,3.503988266
58.4243416786,-2.9996864796,3.5016796589
59.4243988991,-2.9996643066,3.4994106293
