Time (s),Current (A),Voltage(V)
0.4400248528,-2.9996073246,3.8462696075
1.4400820732,-2.9996061325,3.8168466091
2.4401392937,-2.9996297359,3.8025429249
3.4401965141,-2.9996416569,3.7920324802
4.4402537346,-2.9996809959,3.7833366394
5.440310955,-2.9996953011,3.7757744789
6.4403681755,-2.9996883869,3.7689681053
7.440425396,-2.9996967316,3.762724638
8.4404826164,-2.9997084141,3.7568922043
9.4405398369,-2.9996948242,3.7514300346
10.4405970573,-2.999683857,3.7463128567
11.4406542778,-2.9996962547,3.7414164543
12.4407114983,-2.9997019768,3.7367727757
13.4407687187,-2.9997105598,3.7323260307
14.4408259392,-2.9996950626,3.7280573845
15.4408831596,-2.9997122288,3.7239396572
16.4409403801,-2.9997076988,3.7200026512
17.4409976006,-2.9997398853,3.7162098885
18.4400544167,-2.9997384548,3.7125120163
19.4401116371,-2.9997389317,3.7089505196
20.4401688576,-2.9997377396,3.7054839134
21.440226078,-2.9997420311,3.7021472454
22.4402832985,-2.9997251034,3.6988759041
23.440340519,-2.9997303486,3.6956784725
24.4403977394,-2.9997398853,3.6925909519
25.4404549599,-2.9997060299,3.6895401478
26.4405121803,-2.9997115135,3.6865832806
27.4405694008,-2.9997200966,3.6836988926
28.4406266212,-2.9997286797,3.680866003
29.4406838417,-2.9997410774,3.6780767441
30.4407410622,-2.9997406006,3.6753640175
31.4407982826,-2.9997506142,3.6726894379
32.4408555031,-2.9997220039,3.6700782776
33.4409127235,-2.9996938705,3.6675126553
34.440969944,-2.9997124672,3.6649925709
35.4400267601,-2.9997406006,3.662476778
36.4400839806,-2.9997088909,3.6600348949
37.440141201,-2.9997296333,3.6576290131
38.4401984215,-2.9997322559,3.6552517414
39.4402556419,-2.9997029305,3.652913332
40.4403128624,-2.999724865,3.6505944729
41.4403700829,-2.9997382164,3.6483466625
42.4404273033,-2.9997160435,3.6461076736
43.4404845238,-2.9997153282,3.6439211369
44.4405417442,-2.9997212887,3.6417529583
45.4405989647,-2.9997084141,3.6396050453
46.4406561852,-2.999745369,3.637472868
47.4407134056,-2.9997382164,3.6354115009
48.4407706261,-2.9997220039,3.6333661079
49.4408278465,-2.9997193813,3.6313650608
50.440885067,-2.9997196198,3.6293554306
51.4409422874,-2.9997227192,3.6273839474
52.4409995079,-2.9997236729,3.6254458427
53.440056324,-2.9997360706,3.6235387325
54.4401140213,-2.9997293949,3.6216666698
55.4401707649,-2.9997184277,3.6198027134
56.4402279854,-2.9997260571,3.6179683208
57.4402852058,-2.9997165203,3.6161653996
58.4403424263,-2.9997181892,3.614385128
59.4403991699,-2.9997172356,3.6126315594
60.4404568672,-2.9997491837,3.610877037
61.4405136108,-2.9997184277,3.6091840267
62.4405713081,-2.9997301102,3.6074969769
63.4406280518,-2.9997212887,3.6058242321
64.4406857491,-2.9997005463,3.604193449
65.4407424927,-2.9997344017,3.6025612354
66.44080019,-2.9997541904,3.6009573936
67.4408569336,-2.9997329712,3.5993769169
68.4409146309,-2.9997086525,3.5978264809
69.4409713745,-2.9997577667,3.5962769985
70.4400291443,-2.9997501373,3.5947771072
71.4400858879,-2.9997255802,3.5932741165
72.4401435852,-2.9997239113,3.5918121338
73.4402003288,-2.999730587,3.5903298855
74.4402580261,-2.9997246265,3.5888772011
75.4403147697,-2.9997491837,3.5874361992
76.4403719902,-2.9997336864,3.5860564709
77.4404292107,-2.9997377396,3.5846560001
78.4404864311,-2.9997186661,3.5832810402
79.4405431747,-2.9997282028,3.5819108486
80.440600872,-2.9997377396,3.5805578232
81.4406576157,-2.9997472763,3.5792386532
82.440715313,-2.9997506142,3.5779159069
83.4407720566,-2.99974823,3.5766201019
84.4408297539,-2.9997358322,3.5753211975
85.4408864975,-2.9997441769,3.574057579
86.4409441948,-2.9997494221,3.5727863312
87.4410009384,-2.9997322559,3.5715489388
88.4400582314,-2.9997470379,3.5703024864
89.4401154518,-2.9997401237,3.569067955
90.4401726723,-2.9997444153,3.567848444
91.4402298927,-2.9997403622,3.5666270256
92.4402871132,-2.9997618198,3.5654394627
93.4403443336,-2.9997615814,3.5642588139
94.4404015541,-2.9997601509,3.5630629063
95.4404587746,-2.9997570515,3.5619204044
96.440515995,-2.9997308254,3.560769558
97.4405732155,-2.9997527599,3.5596072674
98.4406299591,-2.9997439384,3.5584888458
99.4406871796,-2.9997582436,3.5573432446
100.4407444,-2.9997456074,3.5562262535
101.4408016205,-2.9997601509,3.5551116467
102.4408588409,-2.9997594357,3.5540177822
103.4409160614,-2.9997534752,3.5529296398
