Time (s),Current (A),Voltage(V)
0.4250245094,-2.9996087551,3.8443818092
1.4250817299,-2.9996130466,3.8158314228
2.4251389503,-2.9996182919,3.8017456532
3.4251961708,-2.9996402264,3.7913057804
4.4252533913,-2.9996469021,3.7826778889
5.4253106117,-2.9996790886,3.7751498222
6.4253678322,-2.9996502399,3.7683410645
7.4254250526,-2.9996907711,3.7620983124
8.4254822731,-2.9996786118,3.7563121319
9.4255394936,-2.9997088909,3.7508544922
10.4245963097,-2.9996876717,3.7457261086
11.424654007,-2.9996950626,3.7408308983
12.4247107506,-2.9997155666,3.7361626625
13.4247684479,-2.9997131824,3.7317149639
14.4248251915,-2.9996967316,3.727448225
15.424882412,-2.9997150898,3.7233219147
16.4249396324,-2.9996843338,3.7193872929
17.4249968529,-2.9996953011,3.7155606747
18.4250535965,-2.9997212887,3.7118608952
19.4251112938,-2.9997112751,3.708271265
20.4251680374,-2.9997196198,3.704805851
21.4252257347,-2.9997191429,3.7014191151
22.4252824783,-2.9997215271,3.6981465816
23.4253401756,-2.9997198582,3.6949386597
24.4253969193,-2.9997227192,3.6918029785
25.4254546165,-2.9997143745,3.688744545
26.4255113602,-2.9997169971,3.685741663
27.4255690575,-2.999714613,3.6828308105
28.4246258736,-2.9997110367,3.6799533367
29.4246835709,-2.9997117519,3.6771483421
30.4247403145,-2.9996900558,3.6743886471
31.4247980118,-2.9997062683,3.6716752052
32.4248547554,-2.9997208118,3.6689963341
33.4249124527,-2.9997234344,3.6663718224
34.4249691963,-2.9997098446,3.663782835
35.4250264168,-2.9997165203,3.6612472534
36.4250836372,-2.9997332096,3.6587553024
37.4251408577,-2.9997224808,3.6562747955
38.4251976013,-2.9997320175,3.6538479328
39.4252552986,-2.9997179508,3.6514499187
40.4253120422,-2.9997193813,3.6491112709
41.4253697395,-2.9997158051,3.6467852592
42.4254264832,-2.9997036457,3.6444940567
43.4254841805,-2.9997296333,3.6422336102
44.4255409241,-2.9997005463,3.640011549
45.424598217,-2.9997122288,3.6378419399
46.4246554375,-2.999710083,3.6356809139
47.4247126579,-2.9996981621,3.6335408688
48.4247698784,-2.9997127056,3.6314504147
49.4248270988,-2.9997191429,3.6293911934
50.4248843193,-2.9997007847,3.6273415089
51.4249415398,-2.9996995926,3.6253147125
52.4249987602,-2.9997241497,3.6233391762
53.4250559807,-2.9997136593,3.6213769913
54.4251132011,-2.9997158051,3.6194458008
55.4251704216,-2.9997086525,3.6175346375
56.4252276421,-2.9997069836,3.6156697273
57.4252843857,-2.9996981621,3.6138288975
58.4253416061,-2.9997000694,3.6119966507
59.4253988266,-2.9997036457,3.6102023125
60.4254560471,-2.9997234344,3.6084442139
61.4255132675,-2.9997103214,3.6066987514
62.425570488,-2.9997105598,3.6049852371
