Time (s),Current (A),Voltage(V)
0.4380249977,-2.9995734692,3.8046557903
1.4380822182,-2.9995818138,3.7668941021
2.4381394386,-2.9995868206,3.7492432594
3.4381966591,-2.9996213913,3.7363109589
4.4382538795,-2.9996297359,3.7257316113
5.4383111,-2.9996569157,3.7165620327
6.4383683205,-2.9996526241,3.7083730698
7.4384255409,-2.9996767044,3.7008757591
8.4384827614,-2.9996576309,3.6939437389
9.4385399818,-2.9996414185,3.6874423027
10.4385972023,-2.9996659756,3.6813137531
11.4386544228,-2.9996783733,3.6755347252
12.4387116432,-2.9996645451,3.6700212955
13.4387688637,-2.9996886253,3.6647462845
14.4388256073,-2.9996757507,3.6597037315
15.4388828278,-2.9996893406,3.654848814
16.4379401207,-2.9996864796,3.6501536369
17.4379973412,-2.9996960163,3.6456301212
18.4380545616,-2.9997286797,3.641244173
19.4381117821,-2.9997036457,3.6370167732
20.4381690025,-2.9997048378,3.6328947544
21.438226223,-2.9996938705,3.6288866997
22.4382834435,-2.9996898174,3.6249666214
23.4383406639,-2.9997062683,3.6211583614
24.4383978844,-2.9997055531,3.6174249649
25.4384551048,-2.999704361,3.6137886047
26.4385123253,-2.9996986389,3.6102182865
27.4385695457,-2.9997124672,3.6067192554
28.4386267662,-2.9996976852,3.6033010483
29.4386839867,-2.9996795654,3.5999383926
30.4387412071,-2.9997012615,3.5966455936
31.4387984276,-2.9996945858,3.5934140682
32.438855648,-2.9997105598,3.5902485847
33.4379124641,-2.9996826649,3.5871148109
34.4379696846,-2.9996898174,3.5840470791
35.4380269051,-2.9996945858,3.5810205936
36.4380841255,-2.9996852875,3.5780217648
37.438141346,-2.9996845722,3.5751130581
38.4381985664,-2.9997022152,3.5722236633
39.4382557869,-2.9996910095,3.5693850517
40.4383130074,-2.9996752739,3.5665888786
41.4383702278,-2.9996995926,3.5638356209
42.4384274483,-2.9996991158,3.561139822
43.4384846687,-2.9996905327,3.5584483147
44.4385418892,-2.9997007847,3.5558161736
45.4385991096,-2.999704361,3.5532066822
46.4386563301,-2.9996993542,3.5506725311
47.4387135506,-2.9996922016,3.5481388569
48.438770771,-2.9996905327,3.5456631184
49.4388279915,-2.9996800423,3.5432291031
50.4388852119,-2.9997045994,3.5407993793
51.437942028,-2.9997045994,3.5384299755
52.4379992485,-2.9997112751,3.5360784531
53.438056469,-2.9996981621,3.5337536335
54.4381136894,-2.9996926785,3.531493187
55.438170433,-2.9996905327,3.5292303562
56.4382281303,-2.9996974468,3.5269858837
57.438284874,-2.9996781349,3.5248043537
58.4383425713,-2.9996986389,3.5226142406
59.4383993149,-2.9997196198,3.5204827785
60.4384570122,-2.9996981621,3.5183467865
61.4385137558,-2.9996936321,3.5162644386
62.4385714531,-2.999710083,3.5142056942
63.4386281967,-2.9997127056,3.5121445656
64.438685894,-2.9997172356,3.5101151466
65.4387426376,-2.9997036457,3.508128643
66.4388003349,-2.9997022152,3.5061690807
67.4388570786,-2.9996912479,3.5042104721
68.4379148483,-2.9997036457,3.5022852421
69.4379715919,-2.9997105598,3.5003750324
70.4380288124,-2.9996964931,3.4984874725
71.4380860329,-2.9996752739,3.4966199398
72.4381432533,-2.9997036457,3.4947748184
73.4382004738,-2.9997181892,3.4929389954
74.4382576942,-2.9997215271,3.4911210537
75.4383144379,-2.9997007847,3.4893403053
76.4383721352,-2.9997286797,3.4875662327
77.4384288788,-2.9997088909,3.4858257771
78.4384865761,-2.9997310638,3.4840817451
79.4385433197,-2.9997019768,3.4823713303
80.438601017,-2.9997115135,3.4806702137
81.4386577606,-2.9997210503,3.4789710045
82.4387154579,-2.9997169971,3.477296114
83.4387722015,-2.9997117519,3.4756462574
84.4388298988,-2.9997160435,3.4740078449
85.4378867149,-2.9997022152,3.4723887444
86.4379439354,-2.9997012615,3.4707744122
87.4380011559,-2.9997191429,3.4691796303
