Time (s),Current (A),Voltage(V)
0.426024437,-2.9995598793,3.8375132084
1.4260816574,-2.9995713234,3.8063836098
2.4261388779,-2.9996111393,3.791352272
3.4261960983,-2.9996533394,3.7802824974
4.4262533188,-2.9996705055,3.7712001801
5.4263105392,-2.9996831417,3.7632834911
6.4253673553,-2.999694109,3.7562029362
7.4254245758,-2.9996757507,3.7497112751
8.4254817963,-2.999682188,3.7436335087
9.4255390167,-2.9996960163,3.7379918098
10.4255962372,-2.9996898174,3.7326345444
11.4256534576,-2.9997003078,3.7275960445
12.4257106781,-2.9997034073,3.7227425575
13.4257678986,-2.9997091293,3.7181437016
14.425825119,-2.9997098446,3.713726759
15.4258823395,-2.9997155666,3.7094755173
16.4259395599,-2.9997088909,3.7053742409
17.4259967804,-2.9996981621,3.7014434338
18.4260540009,-2.9997212887,3.697622776
19.4261112213,-2.9996926785,3.6939437389
20.4261684418,-2.9997103214,3.6903700829
21.4262256622,-2.9997165203,3.6868901253
22.4262828827,-2.999712944,3.6835186481
23.4253396988,-2.9997112751,3.680205822
24.4253969193,-2.9996891022,3.6769907475
25.4254541397,-2.9997193813,3.6738677025
26.4255113602,-2.9997041225,3.6707885265
27.4255681038,-2.9996933937,3.6678004265
28.4256258011,-2.9997060299,3.6648709774
29.4256825447,-2.9997115135,3.6619925499
30.425740242,-2.9997081757,3.6591813564
31.4257969856,-2.999712944,3.6564190388
32.4258546829,-2.9996898174,3.6537344456
33.4259114265,-2.9997150898,3.6510674953
34.4259691238,-2.9997062683,3.6484706402
35.4260258675,-2.9996883869,3.6458890438
36.4260835648,-2.9997050762,3.6433618069
37.4261403084,-2.9997005463,3.6408808231
38.4261980057,-2.9996933937,3.6384313107
39.4262547493,-2.9997031689,3.6360387802
40.4263124466,-2.9997084141,3.6336808205
41.4253692627,-2.9996988773,3.6313560009
42.4254264832,-2.99969244,3.6290550232
43.4254837036,-2.9997241497,3.6267938614
44.4255409241,-2.9997117519,3.6245696545
45.4255981445,-2.9997136593,3.6223659515
46.4256548882,-2.9997031689,3.6202054024
47.4257121086,-2.9997241497,3.6180825233
48.4257693291,-2.999707222,3.6159951687
49.4258265495,-2.9996948242,3.6139113903
50.42588377,-2.9997019768,3.6118824482
51.4259409904,-2.9996786118,3.6098501682
52.4259982109,-2.9996953011,3.6078808308
53.4260554314,-2.9996986389,3.6059103012
54.4261126518,-2.9997055531,3.6039824486
55.4261698723,-2.9996960163,3.6020915508
56.4262270927,-2.9997136593,3.6002156734
57.4262843132,-2.9997050762,3.5983614922
58.4253416061,-2.9996817112,3.5965561867
59.4253988266,-2.9996898174,3.5947439671
60.4254560471,-2.9997060299,3.5929863453
61.4255132675,-2.9996964931,3.5912373066
62.425570488,-2.9996917248,3.5894987583
63.4256277084,-2.9996993542,3.5877895355
64.4256849289,-2.999704361,3.586122036
65.4257421494,-2.9997155666,3.5844604969
66.425798893,-2.9997091293,3.5828313828
67.4258561134,-2.9997227192,3.5812103748
68.4259133339,-2.9997196198,3.5796158314
69.4259705544,-2.9997155666,3.5780262947
70.4260277748,-2.9997141361,3.5764801502
71.4260849953,-2.9997191429,3.5749368668
72.4261422157,-2.9997105598,3.5734312534
73.4261994362,-2.9997286797,3.5719089508
74.4262566566,-2.9997241497,3.5704417229
75.4263138771,-2.9997122288,3.568962574
76.42537117,-2.9997241497,3.5675165653
77.4254283905,-2.999707222,3.5660734177
78.425485611,-2.9996972084,3.5646576881
79.4255428314,-2.9997158051,3.5632450581
80.4256000519,-2.9997017384,3.5618596077
81.4256572723,-2.9997234344,3.5604772568
82.4257144928,-2.99974823,3.5591127872
83.4257717133,-2.9997234344,3.5577740669
84.4258289337,-2.9997358322,3.5564410686
85.4258861542,-2.9997222424,3.5551102161
86.4259428978,-2.9997076988,3.5538034439
87.4260001183,-2.9997296333,3.5524971485
88.4260573387,-2.9997320175,3.5512080193
89.4261145592,-2.9997329712,3.5499420166
90.4261717796,-2.9997372627,3.5486795902
91.4262290001,-2.9997348785,3.5474188328
92.4262862206,-2.9997382164,3.5461704731
93.4253435135,-2.9997386932,3.5449371338
94.4254007339,-2.9997167587,3.5437226295
95.4254579544,-2.9997291565,3.5424921513
96.4255151749,-2.9997241497,3.5412988663
97.4255723953,-2.9997293949,3.5400943756
98.4256296158,-2.9997186661,3.5389213562
99.4256868362,-2.9997246265,3.5377354622
100.4257440567,-2.9997308254,3.5365746021
101.4258012772,-2.9997239113,3.5353968143
102.4258584976,-2.9997324944,3.5342476368
103.4259157181,-2.9997177124,3.5330991745
104.4259729385,-2.9997372627,3.531965971
105.4260296822,-2.9997239113,3.5308229923
106.4260869026,-2.9997546673,3.529705286
107.4261441231,-2.9997410774,3.5285930634
108.4262013435,-2.9997332096,3.5274653435
109.426258564,-2.9997386932,3.5263624191
110.4263157845,-2.9997413158,3.5252716541
111.4253730774,-2.9997506142,3.5241649151
112.4254302979,-2.9997439384,3.5230827332
113.4254875183,-2.9997563362,3.522012949
114.4255447388,-2.9997308254,3.5209374428
115.4256019592,-2.9997456074,3.5198729038
116.4256591797,-2.9997427464,3.5188269615
117.4257164001,-2.9997391701,3.5177652836
118.4257736206,-2.9997432232,3.5167205334
119.4258308411,-2.9997491837,3.5156724453
120.4258880615,-2.9997415543,3.5146348476
121.425945282,-2.9997444153,3.5135850906
122.4260025024,-2.9997494221,3.5125670433
123.4260597229,-2.9997484684,3.5115563869
124.4261169434,-2.9997441769,3.5105195045
125.426173687,-2.9997296333,3.509506464
126.4262309074,-2.999751091,3.5084993839
127.4262881279,-2.9997465611,3.5075213909
128.4253454208,-2.9997684956,3.5065307617
129.4254026413,-2.9997427464,3.5055234432
130.4254598618,-2.9997341633,3.504534483
131.4255170822,-2.9997384548,3.5035305023
132.4255743027,-2.9997372627,3.5025756359
133.4256315231,-2.9997527599,3.501591444
134.4256887436,-2.9997384548,3.5006275177
135.4257459641,-2.9997484684,3.499648571
136.4258031845,-2.9997372627,3.498698473
137.425860405,-2.9997291565,3.4977395535
138.4259176254,-2.9997522831,3.4967823029
