Time (s),Current (A),Voltage(V)
0.4340252876,-2.9995703697,3.777875185
1.4340825081,-2.9995734692,3.7339844704
2.4341397285,-2.999584198,3.7135593891
3.434196949,-2.9995827675,3.6985859871
4.4342541695,-2.9996128082,3.6863107681
5.4343113899,-2.9996268749,3.6757390499
6.433368206,-2.9996421337,3.6662740707
7.4334254265,-2.9996459484,3.6577103138
8.4334821701,-2.9996480942,3.649740696
9.4335398674,-2.9996528625,3.6423473358
10.433596611,-2.9996371269,3.6353318691
11.4336543083,-2.9996538162,3.6287124157
12.4337110519,-2.9996321201,3.6224036217
13.4337687492,-2.9996523857,3.6163506508
14.4338254929,-2.9996645451,3.6105649471
15.4338831902,-2.9996685982,3.6049396992
16.4339399338,-2.9996740818,3.5995538235
17.4339976311,-2.9996740818,3.5943109989
18.4340543747,-2.9996869564,3.5892150402
19.434112072,-2.9996843338,3.5842752457
20.4341688156,-2.9996645451,3.5794546604
21.4342265129,-2.9996845722,3.5747573376
22.4342832565,-2.9996905327,3.5701565742
23.4333410263,-2.999663353,3.5656754971
24.4333977699,-2.9996702671,3.5612840652
25.4334549904,-2.9996700287,3.5569586754
26.4335122108,-2.9996962547,3.5527305603
27.4335694313,-2.9996869564,3.5486040115
28.4336261749,-2.9996726513,3.5445282459
29.4336838722,-2.9997081757,3.5405194759
30.4337406158,-2.9996995926,3.5365900993
31.4337983131,-2.9996917248,3.532736063
32.4338550568,-2.9996905327,3.5289456844
33.4339127541,-2.9997062683,3.5251920223
34.4339694977,-2.9996836185,3.5215294361
35.434027195,-2.9996905327,3.5179274082
36.4340839386,-2.9996891022,3.5143616199
37.4341416359,-2.9997045994,3.5108370781
38.4341983795,-2.9997029305,3.5073783398
39.4342560768,-2.9996790886,3.5039825439
40.4343128204,-2.9996898174,3.5006136894
41.4333701134,-2.9996728897,3.4973113537
42.4334273338,-2.9996919632,3.4940569401
43.4334845543,-2.9996855259,3.4908430576
44.4335417747,-2.9996807575,3.4876732826
45.4335989952,-2.99969244,3.484525919
46.4336562157,-2.9996740818,3.4814352989
47.4337134361,-2.9996948242,3.4783949852
48.4337701797,-2.9996769428,3.4754014015
49.4338274002,-2.9996752739,3.4724059105
50.4338846207,-2.9996728897,3.4694898129
51.4339418411,-2.9996507168,3.4665958881
52.4339990616,-2.9996526241,3.4637436867
53.434056282,-2.9996726513,3.460921526
54.4341135025,-2.9996693134,3.458116293
55.434170723,-2.9996571541,3.4553494453
56.4342279434,-2.9996893406,3.4526393414
57.4342851639,-2.9997012615,3.4499509335
58.4333424568,-2.9997112751,3.4473063946
59.4333996773,-2.9996988773,3.4446735382
60.4334568977,-2.9996678829,3.4420793056
61.4335141182,-2.9996836185,3.4395031929
62.4335713387,-2.9996829033,3.4369843006
63.4336285591,-2.9996733665,3.4344613552
64.4336857796,-2.9996876717,3.4319860935
65.433743,-2.9996912479,3.4295282364
66.4338002205,-2.9996900558,3.4271147251
67.4338569641,-2.999707222,3.4247379303
68.4339141846,-2.9996871948,3.4223463535
69.433971405,-2.9996981621,3.420017004
70.4340286255,-2.9996869564,3.4176907539
71.4340858459,-2.9997098446,3.4154009819
72.4341430664,-2.9996886253,3.4131433964
73.4342002869,-2.9997036457,3.4108903408
74.4342575073,-2.9996831417,3.4086732864
75.4343147278,-2.9997048378,3.4064736366
76.4333720207,-2.9997088909,3.4043004513
77.4334292412,-2.9997036457,3.4021356106
78.4334864616,-2.9997007847,3.4000015259
79.4335436821,-2.9996843338,3.397891283
80.4336009026,-2.9996781349,3.3958046436
81.433658123,-2.9996700287,3.3937387466
82.4337153435,-2.9996869564,3.3917033672
83.4337725639,-2.9996993542,3.3896701336
84.4338297844,-2.9996919632,3.3876788616
85.4338870049,-2.9996976852,3.3856780529
86.4339442253,-2.9997198582,3.3837146759
87.4340009689,-2.9996967316,3.3817510605
88.4340581894,-2.9996869564,3.3798286915
89.4341154099,-2.9996857643,3.3779139519
90.4341726303,-2.9996938705,3.37601614
91.4342298508,-2.999694109,3.3741264343
92.4342870712,-2.9996979237,3.3722741604
93.4333443642,-2.9996926785,3.3704218864
94.4334015846,-2.9996747971,3.36860466
95.4334588051,-2.9997167587,3.3668074608
96.4335160255,-2.9997022152,3.3650138378
97.433573246,-2.9997091293,3.3632547855
98.4336304665,-2.9996917248,3.3614885807
99.4336876869,-2.999683857,3.3597619534
100.4337449074,-2.9996800423,3.3580152988
101.4338021278,-2.9997019768,3.3562972546
102.4338593483,-2.9996864796,3.3546347618
103.4339165688,-2.9996962547,3.3529393673
104.4339737892,-2.999704361,3.351282835
105.4340310097,-2.9997081757,3.3495845795
106.4340882301,-2.999689579,3.3479700089
107.4341449738,-2.9997143745,3.3463385105
108.4342021942,-2.9997127056,3.3447437286
109.4342594147,-2.9997198582,3.3431484699
110.4343166351,-2.9997141361,3.3415603638
111.4333739281,-2.9996964931,3.3399693966
112.4334311485,-2.9997041225,3.3384354115
113.433488369,-2.9996979237,3.3368844986
114.4335455894,-2.9997303486,3.3353419304
115.4336028099,-2.9997019768,3.3338363171
116.4336600304,-2.9997143745,3.3323326111
117.4337172508,-2.9997181892,3.3308193684
118.4337744713,-2.9996922016,3.3293237686
119.4338316917,-2.9997293949,3.3278501034
120.4338889122,-2.9996995926,3.326390028
121.4339461327,-2.9997057915,3.324960947
122.4340033531,-2.9996688366,3.3235321045
123.4340605736,-2.9996864796,3.3220894337
124.434117794,-2.9996893406,3.3206603527
125.4341750145,-2.9997103214,3.3192508221
126.434232235,-2.999694109,3.317868948
127.4342889786,-2.999704361,3.3164906502
128.4333462715,-2.9997198582,3.3151493073
129.4334030151,-2.9997160435,3.3137977123
130.4334607124,-2.9997055531,3.3124411106
131.4335174561,-2.9997048378,3.3110928535
132.4335751534,-2.9996950626,3.309766531
133.433631897,-2.9997003078,3.308447361
134.4336895943,-2.9996974468,3.3071324825
135.4337463379,-2.9997212887,3.3058385849
136.4338040352,-2.9997124672,3.3045608997
137.4338607788,-2.9996807575,3.3032872677
138.4339184761,-2.9996986389,3.3020086288
139.4339752197,-2.9997029305,3.3007740974
140.434032917,-2.9997165203,3.2995281219
141.4340896606,-2.9997048378,3.2982983589
142.4341473579,-2.999704361,3.2970526218
143.4342041016,-2.999714613,3.2958314419
144.4342617989,-2.9997045994,3.294631958
145.4343185425,-2.9997236729,3.2934234142
146.4333758354,-2.9997031689,3.2922375202
147.433432579,-2.9997076988,3.2910513878
148.4334902763,-2.9997191429,3.2898647785
149.43354702,-2.9997069836,3.2887096405
150.4336047173,-2.9997417927,3.2875523567
151.4336614609,-2.9997150898,3.2864172459
152.4337191582,-2.9997122288,3.2852828503
153.4337759018,-2.9997117519,3.2841441631
154.4338335991,-2.9997081757,3.2830169201
155.4338903427,-2.9997031689,3.2819051743
156.43394804,-2.9996938705,3.2807991505
157.4340047836,-2.9997112751,3.2796742916
158.4340624809,-2.9996974468,3.2785847187
159.4341192245,-2.9997081757,3.2775073051
160.4341769218,-2.9996964931,3.2764289379
161.4342336655,-2.9997017384,3.2753427029
