Time (s),Current (A),Voltage(V)
0.4350252151,-2.9995925426,3.8167426586
1.4350819588,-2.9995732307,3.7815146446
2.4351391792,-2.9995954037,3.7649526596
3.4351963997,-2.9996247292,3.7527942657
4.4342536926,-2.9996266365,3.7428402901
5.4343109131,-2.9996469021,3.7342076302
6.4343681335,-2.9996416569,3.7264590263
7.434425354,-2.9996752739,3.7193894386
8.4344825745,-2.999694109,3.7128384113
9.4345397949,-2.9996824265,3.7067029476
10.4345970154,-2.9996953011,3.70093894
11.4346542358,-2.9996759892,3.6954529285
12.4347114563,-2.9996900558,3.6902477741
13.4347686768,-2.9996945858,3.6852781773
14.4348258972,-2.9996948242,3.6805212498
15.4348831177,-2.9996945858,3.6759550571
16.4349403381,-2.9996979237,3.6715345383
17.4349975586,-2.9997050762,3.6672747135
18.4350547791,-2.9996986389,3.6631398201
19.4351119995,-2.9996926785,3.6591506004
20.43516922,-2.9996974468,3.6553082466
21.4342260361,-2.9997234344,3.6515307426
22.4342827797,-2.999704361,3.6478779316
23.434340477,-2.9997115135,3.6442995071
24.4343972206,-2.9996829033,3.6408116817
25.4344549179,-2.9996910095,3.6374247074
26.4345116615,-2.9997060299,3.6341137886
27.4345693588,-2.999702692,3.6308393478
28.4346261024,-2.9996919632,3.6276605129
29.4346837997,-2.9997045994,3.6245336533
30.4347405434,-2.999710083,3.6214535236
31.4347982407,-2.999730587,3.6184458733
32.4348549843,-2.9996991158,3.6155002117
33.4349126816,-2.9997172356,3.612600565
34.4349694252,-2.999723196,3.6097450256
35.4350271225,-2.9996995926,3.6069250107
36.4350838661,-2.9996926785,3.6041505337
37.4351415634,-2.9996879101,3.6014437675
38.435198307,-2.999702692,3.5987484455
39.4342556,-2.9996974468,3.5961120129
40.4343128204,-2.9997158051,3.5935254097
41.4343700409,-2.9996979237,3.5909678936
42.4344267845,-2.9996967316,3.5884304047
43.4344844818,-2.9996807575,3.5859754086
44.4345412254,-2.9996714592,3.5835235119
45.4345989227,-2.9997069836,3.5811033249
46.4346556664,-2.9996950626,3.5787305832
47.4347133636,-2.9996876717,3.5763883591
48.4347701073,-2.9996809959,3.5740616322
49.4348278046,-2.9996826649,3.5718064308
50.4348845482,-2.9996774197,3.5695626736
51.4349422455,-2.9996881485,3.5673511028
52.4349989891,-2.9997003078,3.5651729107
53.4350566864,-2.9997003078,3.5630338192
54.43511343,-2.9996986389,3.5609023571
55.4351711273,-2.9996922016,3.5588359833
56.4342279434,-2.9996850491,3.5567581654
57.4342851639,-2.9996988773,3.554718256
58.4343423843,-2.9996931553,3.5527160168
59.4343996048,-2.9997034073,3.5507450104
60.4344563484,-2.9997110367,3.5487816334
61.4345135689,-2.9996957779,3.5468561649
62.4345707893,-2.9997138977,3.5449488163
63.4346280098,-2.9997055531,3.5430557728
64.4346852303,-2.9996979237,3.5412065983
65.4347424507,-2.9997279644,3.5393486023
66.4347996712,-2.9997105598,3.5375461578
67.4348568916,-2.9997096062,3.5357327461
68.4349141121,-2.9997167587,3.5339860916
69.4349713326,-2.999710083,3.5322272778
70.435028553,-2.9996991158,3.530500412
71.4350857735,-2.9997069836,3.5287783146
72.4351429939,-2.999714613,3.5270767212
73.4352002144,-2.9997103214,3.5254123211
74.4342575073,-2.9997098446,3.5237588882
75.4343147278,-2.9996922016,3.5221076012
76.4343719482,-2.9997241497,3.5204875469
77.4344291687,-2.9997122288,3.5188744068
78.4344863892,-2.9997005463,3.5172834396
79.4345436096,-2.9997069836,3.5157077312
80.4346003532,-2.9997224808,3.5141561031
81.4346575737,-2.9997193813,3.5125882626
82.4347147942,-2.9997103214,3.5110630989
83.4347720146,-2.9997141361,3.5095312595
84.4348292351,-2.9997081757,3.5080118179
85.4348864555,-2.9997363091,3.5065221786
86.434943676,-2.9997167587,3.5050344467
87.4350008965,-2.9997150898,3.5035710335
