Time (s),Current (A),Voltage(V)
0.4360246658,-2.999588728,3.8434751034
1.4360818863,-2.9996035099,3.8138701916
2.4361391068,-2.9996113777,3.7995138168
3.4361963272,-2.999661684,3.78890872
4.4362535477,-2.9996571541,3.7801520824
5.4363107681,-2.9997012615,3.7725083828
6.4353675842,-2.9996991158,3.7656650543
7.4354248047,-2.9996972084,3.7593517303
8.4354820251,-2.9997045994,3.7534945011
9.4355392456,-2.999710083,3.7480213642
10.4355964661,-2.9997384548,3.7428469658
11.4356536865,-2.9997055531,3.7379324436
12.435710907,-2.9997460842,3.7332127094
13.4357681274,-2.9997179508,3.7287573814
14.4358253479,-2.9997181892,3.7244739532
15.4358825684,-2.9997191429,3.7203271389
16.4359397888,-2.9997208118,3.7163460255
17.4359970093,-2.9997086525,3.7125060558
18.4360542297,-2.9997279644,3.7087731361
19.4361114502,-2.9997344017,3.7051765919
20.4361686707,-2.9997153282,3.7017121315
21.4362258911,-2.9997150898,3.6983013153
22.4362831116,-2.9997282028,3.6950166225
23.436340332,-2.9997136593,3.6918268204
24.435397625,-2.9997117519,3.6886818409
25.4354543686,-2.9997158051,3.6856398582
26.4355115891,-2.9997115135,3.6826443672
27.4355688095,-2.9997215271,3.6797177792
28.43562603,-2.9997332096,3.6768620014
29.4356832504,-2.9997332096,3.6740379333
30.4357404709,-2.999707222,3.6712856293
31.4357976913,-2.9997432232,3.668595314
32.4358549118,-2.9997143745,3.6659362316
33.4359121323,-2.9997479916,3.6633179188
34.4359693527,-2.999733448,3.6607592106
35.4360265732,-2.9997270107,3.6582286358
36.4360837936,-2.9997372627,3.6557607651
37.4361410141,-2.9997332096,3.6533145905
38.4361982346,-2.9997181892,3.6509096622
39.436255455,-2.999723196,3.6485490799
40.4363126755,-2.9997069836,3.6462090015
41.4353699684,-2.999712944,3.6439139843
42.4354271889,-2.9996972084,3.641646862
43.4354844093,-2.9997150898,3.6394135952
44.435541153,-2.9997076988,3.6372270584
45.4355983734,-2.9997236729,3.6350665092
46.4356555939,-2.9997191429,3.6329276562
47.4357128143,-2.999723196,3.6308028698
48.4357700348,-2.9997000694,3.6287443638
49.4358272552,-2.9997041225,3.6266853809
50.4358844757,-2.9997255802,3.6246600151
51.4359416962,-2.9997317791,3.6226820946
52.4359989166,-2.9997403622,3.6207149029
53.4360561371,-2.9997496605,3.6187961102
54.4361133575,-2.9997391701,3.6168782711
55.436170578,-2.9997487068,3.6150155067
56.4362277985,-2.9997222424,3.6131551266
57.4362850189,-2.9997253418,3.6113245487
58.4363422394,-2.9997091293,3.6095354557
59.4353995323,-2.9997308254,3.6077587605
60.4354567528,-2.9997301102,3.6059854031
61.4355139732,-2.9997425079,3.6042609215
62.4355711937,-2.9997239113,3.6025738716
63.4356284142,-2.9997456074,3.600877285
64.4356851578,-2.9997370243,3.5992248058
65.4357423782,-2.9997241497,3.5976011753
66.4357995987,-2.9997179508,3.5959868431
67.4358568192,-2.9997417927,3.5943517685
68.4359140396,-2.9997398853,3.5927932262
69.4359712601,-2.9997169971,3.591250658
70.4360284805,-2.9997215271,3.5897102356
71.436085701,-2.9997317791,3.5882077217
72.4361429214,-2.9997115135,3.5867230892
73.4362001419,-2.9997234344,3.5852408409
74.4362573624,-2.9997208118,3.5837795734
75.4363145828,-2.9997446537,3.5823433399
76.4353713989,-2.9997451305,3.5809264183
77.4354290962,-2.9997427464,3.5795211792
