Time (s),Current (A),Voltage(V)
0.4250245094,-2.9995703697,3.8301544189
1.4250812531,-2.9995772839,3.797716856
2.4251389503,-2.9996087551,3.7821528912
3.425195694,-2.9996166229,3.7707004547
4.4252533913,-2.9996466637,3.761323452
5.4253101349,-2.9996392727,3.7531678677
6.4253678322,-2.9996638298,3.7458248138
7.4254245758,-2.9996864796,3.7391245365
8.4254822731,-2.999689579,3.7328948975
9.4255390167,-2.9996814728,3.7270443439
10.425596714,-2.9996800423,3.721555233
11.4256534576,-2.9997060299,3.7163367271
12.4257111549,-2.9996938705,3.7113628387
13.424767971,-2.9997098446,3.7066166401
14.4248251915,-2.9996907711,3.7020394802
15.424882412,-2.9996964931,3.6976668835
16.4249396324,-2.9997003078,3.6934444904
17.424996376,-2.9997198582,3.6893661022
18.4250535965,-2.9997031689,3.6854388714
19.425110817,-2.9997060299,3.681636095
20.4251680374,-2.9997005463,3.6779289246
21.4252252579,-2.9996957779,3.6743242741
22.4252824783,-2.9997062683,3.6708338261
23.4253396988,-2.9996993542,3.6674256325
24.4253969193,-2.9996922016,3.6641042233
25.4254541397,-2.9996972084,3.6608583927
26.4255113602,-2.9996912479,3.6576881409
27.4255685806,-2.9996900558,3.6545894146
28.4256258011,-2.9997029305,3.6515600681
29.4256830215,-2.9997136593,3.6485731602
30.425740242,-2.9996948242,3.64564538
31.4247975349,-2.9997198582,3.6428127289
32.4248547554,-2.9997088909,3.6399917603
33.4249119759,-2.999707222,3.6372339725
34.4249691963,-2.9997067451,3.634509325
35.4250264168,-2.9997112751,3.6318678856
36.4250836372,-2.9997036457,3.6292347908
37.4251403809,-2.999710083,3.6266703606
38.4251976013,-2.9997165203,3.6241393089
39.4252548218,-2.9997169971,3.6216433048
40.4253120422,-2.9997239113,3.6191902161
41.4253692627,-2.9996995926,3.6167645454
42.4254264832,-2.9997014999,3.6143870354
43.4254837036,-2.999689579,3.6120333672
44.4255409241,-2.9996836185,3.6097109318
