Time (s),Current (A),Voltage(V)
0.4240241051,-2.9995675087,3.7827644348
1.4240813255,-2.9995672703,3.7399759293
2.424138546,-2.9995920658,3.7198429108
3.4241957664,-2.9996073246,3.7050688267
4.4242529869,-2.9996147156,3.6929910183
5.4233102798,-2.9996399879,3.6825723648
6.4233675003,-2.9996693134,3.673279047
7.4234247208,-2.9996564388,3.664837122
8.4234819412,-2.9996523857,3.6570363045
9.4235391617,-2.9996407032,3.6497552395
10.4235959053,-2.9996643066,3.642919302
11.4236531258,-2.9996550083,3.636433363
12.4237103462,-2.9996421337,3.6302671432
13.4237675667,-2.9996678829,3.624368906
14.4238247871,-2.9996755123,3.6187179089
15.4238820076,-2.9996814728,3.6132433414
16.4239392281,-2.9996788502,3.6079742908
17.4239964485,-2.9996869564,3.6028983593
18.424053669,-2.9997000694,3.5979473591
19.4241108894,-2.9997091293,3.5931367874
20.4241681099,-2.9996783733,3.5884480476
21.4242253304,-2.9996850491,3.5838799477
22.4232826233,-2.9996726513,3.5794355869
23.4233398438,-2.9996993542,3.5750687122
24.4233970642,-2.9996671677,3.5708096027
25.4234542847,-2.9996871948,3.5666499138
26.4235115051,-2.9996962547,3.5625619888
27.4235687256,-2.9996936321,3.5585448742
28.423625946,-2.999694109,3.5546131134
29.4236831665,-2.9996881485,3.5507342815
30.4237399101,-2.9997081757,3.5469508171
31.4237971306,-2.999683857,3.5432136059
32.423854351,-2.9996762276,3.5395264626
33.4239115715,-2.9996912479,3.5359175205
34.423968792,-2.9996790886,3.5323736668
35.4240260124,-2.9996790886,3.5288558006
36.4240832329,-2.9996876717,3.5253975391
37.4241404533,-2.9996707439,3.5220112801
38.4241976738,-2.9996759892,3.5186550617
39.4242548943,-2.9996991158,3.5153660774
40.4233121872,-2.999683857,3.5121378899
41.4233689308,-2.999666214,3.5089406967
42.4234266281,-2.9996855259,3.5057835579
43.4234833717,-2.9996907711,3.5026676655
44.423541069,-2.999658823,3.4995908737
45.4235978127,-2.9996697903,3.4965696335
46.4236555099,-2.9996788502,3.4935908318
47.4237122536,-2.9996926785,3.4906454086
48.4237699509,-2.9996926785,3.4877352715
49.4238266945,-2.9996974468,3.4848906994
50.4238839149,-2.9996976852,3.4820587635
51.4239411354,-2.99969244,3.4792654514
52.4239983559,-2.9996869564,3.4765086174
53.4240550995,-2.9996919632,3.473760128
54.4241127968,-2.9996964931,3.4711022377
55.4241695404,-2.9996883869,3.4684329033
56.4242272377,-2.9997036457,3.4658010006
57.4232840538,-2.9996881485,3.4632115364
58.4233417511,-2.9996881485,3.4606325626
59.4233984947,-2.9996960163,3.4581046104
60.423456192,-2.9997055531,3.4555938244
61.4235129356,-2.9996974468,3.4531056881
62.4235706329,-2.9996922016,3.4506599903
63.4236273766,-2.999682188,3.4482369423
64.4236850739,-2.9996831417,3.4458451271
65.4237418175,-2.999682188,3.4434690475
66.4237995148,-2.9996759892,3.4411215782
67.4238562584,-2.9996910095,3.438785553
68.4239139557,-2.9996948242,3.436496973
69.4239706993,-2.9996950626,3.4342286587
70.4240279198,-2.9996974468,3.4319725037
71.4240851402,-2.9997062683,3.4297487736
72.4241423607,-2.9996907711,3.4275567532
73.4241991043,-2.9997050762,3.4253909588
74.4232563972,-2.9997138977,3.4232161045
75.4233136177,-2.9996912479,3.4210965633
76.4233708382,-2.9996891022,3.4189801216
77.4234280586,-2.999683857,3.4169142246
78.4234852791,-2.9996910095,3.4148216248
79.4235424995,-2.999689579,3.4127662182
80.42359972,-2.9996912479,3.4107422829
81.4236569405,-2.999689579,3.4087297916
82.4237141609,-2.9996993542,3.4067161083
